src,true_meaning,literal_translation,predicted
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,Mind of light to go out to go.
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,बहुत डराने वाला/खराब होने वाला/बुरा होने वाला
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Literal translation:
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,under the teeth under finger pressing/down.
जुबान बंद कर देना,to silence someone completely,to shut the tongue,to be completely speechless or stunned into silence
जुबान काट लेना,to regret words spoken,to bite the tongue,- जुबान काट लेना (jubān kaat lenā) = to bite one's tongue or to be tongue-tied
जुबान कसना,to rebuke harshly,to tighten the tongue,Translation:
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,"A person who speaks with a lot of confidence and authority, but is actually not knowledgeable about the subject."
जुबान पर ताला,to keep secrets locked,a lock on the tongue,English translation:
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip of the tongue. Result: Slip of the tongue. Answer: Slip
जुबान सरक जाना,to misspeak,for the tongue to slide,Result:
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,tongue of sweetness to keep
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,To keep a blood relation.
पसीना रोकना,to relieve effort,to stop sweat,Literal translation:
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),To be in a state of constant sweating.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Literal: (Sīne meṃ darḍa hōna)
सीने में जलन होना,to feel envy,to have burning in the chest,To feel a burning sense of regret or remorse.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,The best translation for the idiom सीने में लावा उठना is:
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,to bear the weight of responsibility
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To be extremely angry or upset.
रंग दिखाना,to reveal true colors,to show color,to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display color Answer: to display
रंगीन होना,to enjoy life freely,to become colorful,- मुर्गा का चारा (murgā kā cārā) =
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed by his friend's success. Result: His achievement was overshadowed
रंग उड़ना,to fade away,for the color to fly/fade,Result:
रंग जमना,to gain traction,for color to set,To mix colors.
रंग लगना,to start celebrating,to have color applied,"To colour, to paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer: To colour.  Answer: To paint.  Answer"
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,The correct answer is (a) In color to be colored.
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't be excessive in everything.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,"To manipulate or influence someone to do something that benefits oneself, often in a subtle or deceitful way."
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Literal translation:
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,The grapes are sour.
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,"In the middle of water, there is a certain eye."
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,अपनी नाक ऊँची रखना
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,He started acting in a way that was not natural when he proposed to play with his friend.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,To draw a snake and add feet to it.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,चलते समय को छिपाना (calatē samay kō chhipānā)
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To pass through a string.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's own terms. Answer: To live life on one's own terms. Result: To live life on one's
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,The standard of intellect breaks down.
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Waste your intelligence on trivial things.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,It's pointless to give a blind person the job of applying a tilak.
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,One Word Already Out.
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Give a blind man a hammer.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Take away something that belongs to someone who is blind to its value or importance.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even the blind can see.  (idiomatic sense)
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Idiom:
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","If you want to learn a new language, you should practice speaking with native speakers, don't just read books. This is because you have heard about it from others, but you haven't seen it for yourself."
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Give him two eyes.
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Literal:
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To try to teach a blind man to see.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,"To show the way to the blind"" is a literal translation, but it doesn't convey the idiomatic meaning. A more natural translation would be: ""Guide someone who is already on the right path."" or ""Point out something that is already obvious."
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Literal translation:
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,one
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To find a needle in a haystack.
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,"1. A person who is stubborn or obstinate, often to the point of being unreasonable."
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,"The correct answer is ""All of them""."
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Literal translation:
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","When the leader is blind, the people will also be blind."
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Blind people's fortune shines a star.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,a fire that burns itself out
अंधा प्रेम करना,to love without reason,to love blindly,Literal: (Andha Prem Karana)
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,English translation:
अंधे की लाठी,only source of dependence,a blind man’s staff,Chinese Idiom:
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,He sent him a warning letter.
अंधेरे में रहना,to be ignorant,to live/stay in darkness,Someone who lives in the dark.
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Are you acting without knowing what the consequences will be?
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,In English:
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Literal translation:
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,"Blind Person's Fate.  (Note: The idiom itself is ""अंधे की किस्मत"" and the translation is ""Blind Person's Fate"")  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is: Blind Person's Fate)  (No answer is required as the question asks for a translation of the idiom, not a solution to a problem)  (The final answer is:"
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To show colors to the blind.
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","To know someone by name, but not by face."
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Don't rely on a single source of information.
अंधा गुस्सा करना,to get blindly angry,to do blind anger,बिना कारण के गुस्सा करना (Bina Kaaran Ke Gussa Karna) या बिना कोई वजह के चीखना (Bina Koi Vajah Ke Chikhaana)।
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,English translation:
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,a hole in one's luck
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Blind Man's Fortune Awakens
अंधेरे में भटकना,to wander without direction,to wander in darkness,(1) An idiom explanation (idiomatic meaning) and (2) A literal word-by-word gloss.
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result","Blind love leads to blind results.  (Note: This idiom is commonly used in Hindi and other Indian languages, but the translation is also applicable to Chinese idioms.)  (The provided idiom is in Hindi.)  (The translation provided is for the Hindi idiom.)  (The translation is accurate and faithful to the original idiom.)  (The translation is not applicable to the Chinese idiom as it is not provided.)  (The translation is only applicable to the Hindi idiom.)  (The translation is accurate and faithful to the original Hindi idiom.)  (The translation is not required for the Chinese idiom.)  (The translation is provided for the Hindi idiom.)  (The translation is accurate and faithful to the original idiom.)  (The translation is not applicable to the Chinese idiom as it is not provided.)  (The translation is only applicable to the Hindi idiom.)  (The translation is accurate and faithful to the original Hindi idiom.)  (The translation is not required for the Chinese idiom.)  (The translation is provided for the Hindi idiom.)  (The translation is accurate and faithful to the original idiom.)  (The translation is not applicable to the Chinese idiom as it is not provided.)  (The translation is only applicable to the Hindi idiom.)  (The translation is accurate and faithful to the original Hindi idiom.)  (The translation is not required for the Chinese idiom.)  (The translation is provided for the Hindi idiom.)  (The translation is accurate and faithful to the original idiom.)  (The translation is not applicable to the Chinese idiom as it is not provided.)  (The translation is only applicable to the Hindi idiom.)  (The translation is accurate and faithful to the original Hindi idiom.)  (The translation is not required for the Chinese idiom.)  (The translation is provided for the Hindi idiom.)  (The translation is accurate and faithful to the original idiom.)  (The translation is not applicable to the Chinese idiom as it is not provided.)  (The translation is only applicable to the Hindi idiom.)  (The translation is accurate and faithful to the original Hindi idiom.)  (The translation is not required for the Chinese idiom.)  (The translation is provided for the Hindi idiom.)  (The translation is accurate and faithful to the original idiom.)  (The translation is not applicable to the Chinese idiom as it is not"
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,"Search for a solution in the dark.  (or) Look for a solution in a situation that is not clear or transparent.  (or) Search for something in the dark.  (or) Look for something that is not visible or apparent.  (or) Search for a solution without clear guidance or resources.  (or) Look for a solution in a difficult or uncertain situation.  (or) Search for something that is not there, or is not visible.  (or) Look for something in the wrong places.  (or) Search for a solution without using the right approach.  (or) Look for a solution in a situation that is not transparent or clear.  (or) Search for something in the dark without any light.  (or) Look for something that is not visible or apparent without any guidance.  (or) Search for a solution in a difficult or uncertain situation without any clear direction.  (or) Look for something that is not there, or is not visible without any resources.  (or) Search for a solution without any clear guidance or resources.  (or) Look for something in the wrong places without any direction.  (or) Search for a solution without any clear approach.  (or) Look for something that is not visible or apparent without any resources.  (or) Search for a solution in a situation that is not clear or transparent without any guidance.  (or) Look for something in the dark without any light.  (or) Search for a solution without any clear direction.  (or) Look for something that is not there, or is not visible without any resources.  (or) Search for a solution without any clear approach.  (or) Look for something in the wrong places without any direction.  (or) Search for a solution without any clear guidance.  (or) Look for something that is not visible or apparent without any resources.  (or) Search for a solution in a difficult or uncertain situation without any clear direction.  (or) Look for something in the dark without any light.  (or) Search for a solution without any clear approach.  (or) Look for something that is not there, or is not visible without any resources.  (or) Search for a solution without any clear guidance.  (or) Look for something in the wrong places without any direction.  (or) Search for a solution without any clear approach.  (or) Look for something"
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,of the blind hands lamp to be lit.
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Literal translation:
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,एक बंदर के हाथ में फूल दिखाना (Ek Bandar Ke Haath Mein Phool Dikhana) |
अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To light a lamp in darkness. To
अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"To look at something with a critical eye, to scrutinize something carefully."
अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,It should have been obvious to you from the start.
अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To block the road of the blind.
