src,true_meaning,literal_translation,predicted
दिल को सुकून मिलना,to find peace,for the heart to find peace,To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To heart come peace. Result: To
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,"The idiom ""दिमाग खराब कर देना"" is a common expression in Hindi that translates to ""to drive someone mad"" or ""to drive someone crazy"" in English. It is used to describe a situation where someone is driven to the point of madness or insanity, often due to extreme stress, frustration, or anxiety. The idiom is not meant to be taken literally and is usually used in a casual or humorous manner."
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,The idiomatic translation is:
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,To place a burden on the mind.
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,To lose one's mind
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,The light of the mind goes out.
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,"- To be nervous or anxious, often because of fear of failure or criticism."
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Teeth nail from work take.
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,The final answer is: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a secret or a promise. Answer: Keep a
जुबान बंद कर देना,to silence someone completely,to shut the tongue,To shut the tongue. (a natural English idiomatic translation)
जुबान काट लेना,to regret words spoken,to bite the tongue,To bite one's tongue.  End of result.
जुबान कसना,to rebuke harshly,to tighten the tongue,1. Keep quiet.
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,I am completely convinced that he is here.
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Lock your tongue
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Literal: (Kitāben padhna)
जुबान सरक जाना,to misspeak,for the tongue to slide,"The idiom ""जुबान सरक जाना"" (Jubān Sark Jānā) means ""to speak out of turn"" or ""to speak without being called upon""."
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Tongue of sweetness to keep Answer this
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,- खून का रिश्ता निभाना (Khun Ka Rishta Nibhaana)
पसीना रोकना,to relieve effort,to stop sweat,"Sweat-stopping means to stop or prevent something from happening, often in a situation where it seems inevitable or unavoidable."
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),पसीने-पसीने होना
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is: heart have excess tremble. Answer is
सीने में जलन होना,to feel envy,to have burning in the chest,To feel a pang of regret.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,English Idiomatic Translation:
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,to be a burden to others; to be a liability
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,My chest is on fire.
रंग दिखाना,to reveal true colors,to show color,To show one's color
रंगीन होना,to enjoy life freely,to become colorful,"The idiom 'रंगीन होना' means 'to be colorful or attractive, but lacking substance or depth'."
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The colour falls pale.) Answer: The colour becomes pale. (or The
रंग उड़ना,to fade away,for the color to fly/fade,"The idiom ""रंग उड़ना"" is a Hindi idiom that means ""to flee in a hurry, to run away in a panic""."
रंग जमना,to gain traction,for color to set,"to make a big show of something, to make a fuss about nothing."
रंग लगना,to start celebrating,to have color applied,I got hooked on that movie.  (This is a natural English idiomatic translation.)
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,नहीं मिला (nahi mila)
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Excessive everywhere should be avoided.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Literal: (zuò bīng de zuì)
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,पहले काम को पूरा करने के बाद ही सावधानी बरतनी चाहिए। (phle kam ko pooraa karne ke baad hi savdhanee bartani chahiye)
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Literal translation:
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,अपनी बातें बढ़ाना (apni baaten badhana)
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,"The closest English translation to the idiom ""अपनी नाक ऊँची रखना"" is ""to be arrogant""."
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,The final answer is My own song singing.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Literal: (Andhe Ka Haath Batere Lagana)
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,In the dark to keep
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,The final answer is: to admit one's mistake.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To play one's own tune.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,- To lose one's mental faculties
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To go mad or be out of one's mind.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,To get a benefit or advantage from someone or something without putting in any effort or doing anything.
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"You should not give a share of something to someone who is not entitled to it, especially in a way that is unfair or unjust."
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,"The idiom अंधे की लकड़ी का बुर्ज़ (Andhe ki Lakdi ka Burj) translates to ""A blind man's stick"" in English."
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,The final answer is:
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,One root tendon.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"Blind person's bread is wet.  (Note: ""bread"" here is a metaphor for food or livelihood)  This idiom is used to describe a situation where someone is struggling to make ends meet or is facing financial difficulties.  It is a metaphorical expression that means a blind person's livelihood is uncertain.  It is not meant to be taken literally.  It is a common idiom in Hindi and is used to convey the idea that someone is struggling financially.  It is not specific to the blind, but rather is a general expression of financial struggle.  The idiom is often used in a humorous or ironic way to describe a situation where someone is struggling financially.  It is not a literal description of a blind person's bread being wet, but rather a metaphorical expression of financial struggle.  The idiom is often used in everyday conversation in Hindi-speaking countries.  It is a common expression that is widely understood and used.  The idiom is not specific to any particular context or situation, but rather is a general expression of financial struggle.  It is often used to describe a situation where someone is struggling to make ends meet or is facing financial difficulties.  The idiom is a commentary on the challenges of financial struggle and the uncertainty of livelihood.  It is a reminder that financial struggles are a common experience for many people.  The idiom is often used to convey empathy and understanding for someone who is struggling financially.  It is a way of acknowledging the challenges of financial struggle and offering support and understanding.  The idiom is a powerful expression of the human experience and is widely understood and used in Hindi-speaking countries.  It is a reminder that financial struggles are a common experience for many people and that we are not alone in our struggles.  The idiom is a commentary on the importance of empathy and understanding in our relationships with others.  It is a reminder that we should be kind and compassionate towards others who are struggling financially.  The idiom is a powerful tool for conveying empathy and understanding in our relationships with others.  It is a way of acknowledging the challenges of financial struggle and offering support and understanding.  The idiom is a reminder that financial struggles are a common experience for many people and that we are not alone in our struggles.  It is a commentary on the importance of empathy and understanding in our relationships with others.  The idiom is a way of acknowledging the challenges of financial struggle and offering support and understanding.  The idiom is a powerful expression of the human experience"
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","The correct answer is B) ""The blind man's name was heard, but not seen with the eyes."
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"What a blind person wants, give two eyes. (idiomatic)"
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,the wind and water turn in a cycle.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,The idiom अंधे को सूरज दिखाना (Andhe Ko Sooraj Dikhaana) is a metaphorical expression. It means to try to explain something that is obvious or well-known to someone who is already aware of it.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,- Guide the blind person.
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result: In the dark about it. Answer: In the dark about it. Result:
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,"To be completely absorbed in one's own thoughts or ideas, often to the exclusion of reality or other people's opinions."
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,"In darkness, to find a needle."
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,1. Correct
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Ride a blind elephant.
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To spread false information or propaganda to mislead people.
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The blind leading the blind.
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,- Blind person's fate is shining with a star.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,He can't see the obvious solution.
अंधा प्रेम करना,to love without reason,to love blindly,Chinese Idiom:
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Literal translation:
अंधे की लाठी,only source of dependence,a blind man’s staff,They achieved success in a foolish and silly way. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They managed to succeed despite their foolish actions. They got away with it. They
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,"वह अपनी अज्ञानता को नहीं देखता है, वह एक ऐसा व्यक्ति है जो अंधे को सपने में रोशनी दिखाने का उदाहरण है।"
अंधेरे में रहना,to be ignorant,to live/stay in darkness,to live in the dark
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Searching for a path in darkness.
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Literal translation:
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,"The idiom ""अंधा रेवड़ी बाँटे"" is a Hindi idiom that translates to ""Blind man distributes sugar cane"" in English."
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,"The idiom अंधे की किस्मत (Andhe Ki Kismat) translates to ""the fate of the blind man"" in English. It is a common idiom used in Hindi and other Indian languages to describe a situation where someone is facing a difficult or hopeless situation, much like a blind man navigating through a crowded street. The idiom is often used to convey that someone is in a precarious or desperate situation, and that their fate is uncertain or precarious."
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,The final answer is B.  The final answer is B.  The final answer is B.  The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B. The final answer is B
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","अंधे का नाम सुना, चेहरा नहीं देखा (Andhe ka naam suna, chehra nahin dekhna)"
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,- (Hé) = River
अंधा गुस्सा करना,to get blindly angry,to do blind anger,To vent one's anger or frustration without any reason or justification.
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,-
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Of the blind man's fate in to pierce to make.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope the response is clear.  I'll be happy to help if you have any other questions.  I hope the response is helpful.  I am happy to help.  I hope
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"When he gained awareness of the truth, he realized how wrong his life was."
अंधेरे में भटकना,to wander without direction,to wander in darkness,In darkness in. To wander/To get lost.
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love leads to blind consequences.
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Searching for light in darkness.
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,- Blind men holding a lamp.
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.  (Note: This is a more natural and idiomatic translation than the literal one)
