src,true_meaning,literal_translation,predicted
मुँह धुलवाना,to publicly humiliate,to have the mouth/face washed,"वे उसे बहुत ही चतुराई से बोल रहे हैं।"" (Ve use bahut hi chatūrāī se bol rahe hain.)"
माथे पर शिकन डालना,to frown slightly,to put a crease on the forehead,- On the forehead on a wrinkle to put.
माथे पर लकीरें पड़ना,to show anxiety or anger,for lines to fall on the forehead,Lines on forehead to fall.
दिल में जगह बनाना,to win affection,to make a place in the heart,Make a place in the heart  Comment 2023-02-09 14:45:38
दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,Heart in thorns to prick. (or) Heart pierced by thorns. (or) Thorns pricking in the heart. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart. (or) Heart pierced with thorns. (or) Thorns piercing the heart. (or) Heart stung by thorns. (or) Thorns stinging the heart.
दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,To be in a snag in the heart. Answer in Box.
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,To Keep Anger In Heart
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,The final answer is:
दिल हिल जाना,to be shaken emotionally,for the heart to shake,"He was a very emotional person"" or ""He was a very sensitive person"" or ""He was a very sentimental person"" or ""He was a very emotional person who would often cry easily"" or ""He was a very sensitive person who would often cry easily"" or ""He was a very sentimental person who would often cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often get sentimental and cry easily"" or ""He was a person who would often get emotional and cry easily"" or ""He was a person who would often get sensitive and cry easily"" or ""He was a person who would often"
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer: My heart is full of joy. Answer
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer: To be left with a broken heart. Answer: To be left heartbroken. Answer:
दिल को सुकून मिलना,to find peace,for the heart to find peace,The correct translation is:
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,- Idiom: (zhōng yǐn huán huǒ)
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,The mind is composed.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,to place a burden on the mind.
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,-
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,Literal translation:
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is: Empty full.  The final answer is
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,To take advantage of someone's weakness or vulnerability.
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,"Literal translation:  Under the teeth, finger press.  Word-by-word:  Under the teeth, finger press.  (Note: दाँतों = under the teeth, अंगुली = finger, दबाना = press)"
जुबान बंद कर देना,to silence someone completely,to shut the tongue,"Shut up!"" or ""Shut your mouth!"" or ""Stop talking!"
जुबान काट लेना,to regret words spoken,to bite the tongue,To be scolded severely.
जुबान कसना,to rebuke harshly,to tighten the tongue,"The idiom जुबान कसना (jubān kasanā) is ""to keep one's mouth shut"" or ""to keep quiet""."
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,"The literal translation of the idiom ""जुबान के पक्के"" is ""Tongue of Sure"" or ""Sure Tongue""."
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Literal translation:
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,"The idiom ""जुबान फिसल जाना"" (Jubān phisal jānā) means to say something unintentionally, often something that is embarrassing or hurtful. It is a common idiom in Hindi and other languages of the Indian subcontinent."
जुबान सरक जाना,to misspeak,for the tongue to slide,Tongue's Glasses.
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Keep the sweetness of the tongue.
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,One should fulfill their obligations and responsibilities towards their family and relatives.  (No change)
पसीना रोकना,to relieve effort,to stop sweat,पसीना रोकना (paasina roknā) का अर्थ है कि किसी काम को करने के लिए बहुत ज्यादा मेहनत करनी पड़ती है और उसमें सफलता भी नहीं मिलती है। (Explanation: This idiom is used to describe a situation where someone puts in a lot of effort but fails to achieve their goal.) (Explanation: यह idiom का उपयोग उस स्थिति को वर्णित करने के लिए किया जाता है जहां कोई व्यक्ति बहुत अधिक प्रयास करता है लेकिन अपने लक्ष्य को प्राप्त नहीं कर पाता है।) (Explanation: यह idiom का उपयोग उस स्थिति को वर्णित करने के लिए किया जाता है जहां कोई व्यक्ति बहुत अधिक प्रयास करता है लेकिन अपने लक्ष्य को प्राप्त नहीं कर पाता है।) (Explanation: यह idiom का उपयोग उस स्थिति को वर्णित करने के लिए किया जाता है जहां कोई व्यक्ति बहुत अधिक प्रयास करता है लेकिन अपने लक्ष्य को प्राप्त नहीं कर पाता है।) (Explanation: यह idiom का उपयोग उस स्थिति को वर्णित करने के लिए किया जाता है जहां कोई व्यक्ति बहुत अधिक प्रयास करता है लेकिन अपने लक्ष्य को प्राप्त नहीं कर पाता है।) (Explanation: यह idiom का उपयोग उस स्थिति को वर्णित करने के लिए किया जाता है जहां कोई व्यक्ति बहुत अधिक प्रयास करता है लेकिन अपने लक्ष्य को प्राप्त नहीं कर पाता है।) (Explanation: यह idiom का उपयोग उस स्थिति को वर्णित करने के लिए किया जाता है जहां
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),- sweat-sweat become
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,I feel a sense of unease or discomfort when seeing someone else's success or achievement.
सीने में जलन होना,to feel envy,to have burning in the chest,I've been feeling a deep sense of regret since my father's death.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,"When someone else's misfortune is revealed to you, you feel extremely angry or upset."
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To be a burden on the chest
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,Negative end of answer.
रंग दिखाना,to reveal true colors,to show color,- To show one's colors
रंगीन होना,to enjoy life freely,to become colorful,colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become. colourful to become.
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The colors become faded.
रंग उड़ना,to fade away,for the color to fly/fade,"- ""to lose one's temper"
रंग जमना,to gain traction,for color to set,रंग जमना (rāṅga jamanā) = To settle into color.
रंग लगना,to start celebrating,to have color applied,She fell in love with painting after taking a class. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love with painting. Answer: She fell in love
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Chinese:
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,- excessive everywhere must be avoided
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,The idiom is actually:
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in a place. Answer: To put one's mind in
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,He is always complaining about his husband.
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,The natural English idiomatic translation is:
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Speak one's mind freely. Answer freely. Speak one's thoughts freely. Express one's true feelings. Speak one's mind openly. Speak one's thoughts openly. Express one's true feelings openly. Speak one's mind honestly. Speak one's thoughts honestly. Express one's true feelings honestly. Speak one's mind freely and openly. Speak one's thoughts freely and openly. Express one's true feelings freely and openly. Speak one's mind freely and honestly. Speak one's thoughts freely and honestly. Express one's true feelings freely and honestly. Speak one's mind freely and openly and honestly. Speak one's thoughts freely and openly and honestly. Express one's true feelings freely and openly and honestly. Speak one's mind freely and without reserve. Speak one's thoughts freely and without reserve. Express one's true feelings freely and without reserve. Speak one's mind freely and openly and without reserve. Speak one's thoughts freely and openly and without reserve. Express one's true feelings freely and openly and without reserve. Speak one's mind freely and honestly and without reserve. Speak one's thoughts freely and honestly and without reserve. Express one's true feelings freely and honestly and without reserve. Speak one's mind freely and openly and honestly and without reserve. Speak one's thoughts freely and openly and honestly and without reserve. Express one's true feelings freely and openly and honestly and without reserve. Speak one's mind freely and without reserve and without fear. Speak one's thoughts freely and without reserve and without fear. Express one's true feelings freely and without reserve and without fear. Speak one's mind freely and openly and without reserve and without fear. Speak one's thoughts freely and openly and without reserve and without fear. Express one's true feelings freely and openly and without reserve and without fear. Speak one's mind freely and honestly and without reserve and without fear. Speak one's thoughts freely and honestly and without reserve and without fear. Express one's true feelings freely and honestly and without reserve and without fear. Speak one's mind freely and openly and honestly and without reserve and without fear. Speak one's thoughts freely and openly and honestly and without reserve and without fear. Express one's true feelings freely and openly and honestly and without reserve and without fear. Speak one's mind freely and without reserve and without fear and without hesitation. Speak one's thoughts freely and without reserve and without fear and without hesitation. Express one's true feelings freely and without reserve and without fear and without hesitation. Speak one's mind freely and openly and without reserve and without fear and without hesitation. Speak
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,A blind person's hand is caught in a trap.  (end)
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,The company wanted to keep many secret information about their employees in the dark.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's mistake.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To play one's own tune.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,"Intellect's standard is broken."" (Not a natural English idiom)"
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started acting foolishly and dancing. Result: He started acting foolishly and dancing. Answer: He started
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,- Blind people's hands apply a mark on the forehead.
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Literal: (kuài lè zhī huì)
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,No one becomes wise by seeing a blind man's stick.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Take advantage of someone who has nothing to give.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Literal:
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"The idiom ""अंधे की रोटी गीली"" (Andhe ki roti gili) means ""A blind man's bread is always wet."
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","Idiomatic sense: किसी बात को सुनकर, लेकिन अपनी आँखों से नहीं देखकर जानना"
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"Literal translation: What does the blind man want, barley."
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,English translation: to be kept in the dark.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To teach theft to a thief
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To guide someone who is ignorant or uninformed.
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,He's creating a mountain out of a molehill.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,एक पत्ता आंखों को ढक लेता है (Ek Patta Aankhon Ko Dhak Leta Hai)
