src,true_meaning,literal_translation,predicted
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","The more you boast, the more you'll lose; the more humble you are, the more you'll gain.  or  The more you invite, the more you'll lose; the more you humble yourself, the more you'll gain.  or  The more you boast, the more you'll lose; the more you're humble, the more you'll gain.  or  The more you invite, the more you'll lose; the more you're humble, the more you'll gain.  or  The more you boast, the more you'll lose; the more you accept, the more you'll gain.  or  The more you invite, the more you'll lose; the more you accept, the more you'll gain.  or  The more you boast, the more you'll lose; the more you profit, the more you'll gain.  or  The more you invite, the more you'll lose; the more you profit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you invite, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you invite, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you'll lose; the more you benefit, the more you'll gain.  or  The more you boast, the more you"
满城风雨,Become the talk of the town,Wind and rain all over the city,"满城风雨 (mǎn chéng fēng yǔ) - a huge scandal or controversy that spreads widely and causes a lot of commotion. Example sentence: 这件事引起了满城风雨，整个公司都在讨论。 (zhè jiàn yǐn qǐ le mǎn chéng fēng yǔ, zhěng gè gōng sī dōu zài tǎo lùn.) - ""This incident caused a huge scandal, and the whole company is discussing it."
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,Here is the answer:
滥竽充数,Just to fill up a vacancy,Excessive use of data,```
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,The final answer is: Adding fuel to the flames.  :D
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Flame tree silver flower.
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,A self-proclaimed expert who is not as knowledgeable as he claims to be.
烈火见真金,True blue will never stain,Fire sees real gold,Add legs to a snake.
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,(hōng yún tuō yuè)
无米之炊,Make bricks without straw,Cooking without rice,The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:  The fire without rice. Answer:
无风不起浪,Theres no smoke without fire,"No wind, no wave","no wind not arise wave.  However, this is not a natural English idiomatic translation.  A more natural translation would be ""No wind, no waves.""  This translation captures the essence of the idiom and is more idiomatic and natural-sounding.  -"
无风起浪,Make trouble out of nothing,No wind and waves,"He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result: He loves to stir up trouble, always picking quarrels with others. Answer: He loves to stir up trouble, always picking quarrels with others. Result:"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,_______________________________________________________
无功受禄,Get a reward without deserving it,Reward without merit,"He gets a high salary, but he does nothing at all."
无计可施,Utterly without resources,Nothing can be done,No way to act. / No way to proceed. / No way to resort to. / No way out.
无济于事,Useless,To no avail,"Something is a waste of time or effort.  Literal: Not aid to matter.  Explanation: This idiom is used to describe something that is useless or ineffective in a particular situation. The characters literally mean ""not aid to matter"" or ""not help with things"". The idea is that something is being provided, but it's not making a difference or helping in any way. This idiom is often used to express frustration or disappointment when something is not working as expected."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"To do something unnecessarily or excessively, often for show."
无事生非,Create problems where none exists,Much Ado About Nothing,Literal: Nothing business produce false
无所适从,With no definite plan to follow,At a loss,stuck between a rock and a hard place.  2022-08-26 07:59:04
无恶不作,Commit all manner of crimes,Do no evil,no evil not do
无以复加,In the extreme,Can't be added,Idiom: 一箭双雕
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",**无源之水，无本之木**
无缘无故,For no reason at all,For no reason,The final answer is: Without relation without reason.
无庸赘述,It's unnecessary to go into details,Needless to say,- It is unnecessary to elaborate or explain further.
烟消云散,Disappear in a flash,Disappear into smoke,All problems disappeared.
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"He wasted his time and energy at the company, only to have it all go to waste."
照猫画虎,Imitate,Draw cats and tigers,To draw a tiger by copying a cat.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Stand alone, shape and shadow cling to each other."
煽风点火,Instigate,Fan the flames,To fan the flames.
熟视无睹,Ignore,Turn a blind eye,- Familiar with no sight of.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The correct answer is: The swallows' nests are on the stage.
争权夺利,Scramble for power and profit,Scramble for power,"Contend for power, contend for profit. Answer:  Contend for power, contend for profit.  Explanation: 争 (to contend for) + 权 (power) + 夺 (to contend for) + 利 (profit)  The English translation is a direct word-by-word translation of the Chinese idiom.  The idiom is used to describe a situation where people are competing for power and profit.  In this context, the translation ""contend for power, contend for profit"" accurately conveys the meaning of the idiom.  The use of ""contend for"" twice emphasizes the competitive nature of the situation, where individuals are vying for both power and profit.  This translation is a faithful representation of the original Chinese idiom.  The word ""contend"" is used to convey the idea of competing or fighting for something, which is a key aspect of the idiom.  The use of ""power"" and ""profit"" as the objects of contention accurately reflects the meaning of the Chinese characters 权 and 利.  Overall, the translation is a direct and faithful representation of the original idiom.  It conveys the competitive and ambitious nature of the situation, where individuals are striving for both power and profit.  This translation is a good example of how to translate Chinese idioms into English while maintaining their original meaning and connotation.  The use of a direct word-by-word translation allows the reader to understand the idiom in its entirety, without losing any of its nuances or implications.  This approach to translation is particularly useful when dealing with idioms, as it helps to preserve the cultural and linguistic context of the original phrase.  In this case, the translation ""contend for power, contend for profit"" is a clear and concise representation of the Chinese idiom 争权夺利.  It accurately conveys the competitive and ambitious nature of the situation, and provides a clear understanding of the idiom's meaning and connotation.  This translation is a good example of how to translate Chinese idioms into English while maintaining their original meaning and cultural context.  The use of a direct word-by-word translation allows the reader to understand the idiom in its entirety, without losing any of its nuances or implications.  This approach to translation is particularly useful when dealing with idioms, as it helps to preserve the cultural and linguistic context of the original phrase.  In this case, the translation ""contend for power, contend for profit"" is a clear and concise representation"
争长论短,Squabble,Debating long and short,"to contend long to discuss short"" is a literal word-by-word translation of the idiom ""争长论短"". However, the idiom's idiomatic sense is ""to argue over trivial matters or to engage in petty squabbles"". A more natural English translation would be ""to argue over who is taller"" or ""to bicker over minor differences""."
为民请命,Plead in the name of the people,Pray for the people,Ask for the people's orders
为非作歹,Break the law,To do evil,To do evil for the sake of being unrighteous
为富不仁,Be rich and cruel,For the rich,"Literal translation: For rich not benevolent.  Note: The idiom means ""to be cruel or inhumane when wealthy.""  If you want to know more about the idiom, you can look it up.  I just want the literal translation.  Thanks.  (Source: Chinese Idioms Dictionary)"
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To lick the tiger's back.
为虎作伥,Help a villain do evil,Play for the tiger,Correct!
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a thicket. Answer: To drive birds away from a
为所欲为,Have (or get) one's own way,Do whatever you want,"To do as one pleases.  (lit. to do as one wants to do)  Note: This idiom is often used to describe someone who acts with complete freedom and no constraints.  It can also be do as one pleases.  (lit. to do as one wants to do)  Note: This idiom is often used to describe someone who acts with complete freedom and no constraints.  It can also be used to describe a situation where one has the power to do whatever they want.  For example: ""He was given the freedom to do as he pleased with the company.""  (他被允许在公司任意为所欲为)  In this sentence, ""任意"" means ""at will"" or ""as one pleases"".  It is often used in conjunction with ""为所欲为"" to emphasize the extent of one's freedom.  In English, it is often translated as ""to do as one pleases"" or ""to do as one wants"".  However, the literal translation is ""to do as one wants to do"".  The idiom is often used in a negative sense to describe someone who is reckless or irresponsible.  For example: ""He was given too much freedom and ended up doing as he pleased, causing chaos in the company.""  (他被给予太多的自由，任意为所欲为，导致公司陷入混乱)  In this sentence, the speaker is implying that the person's actions were reckless and irresponsible.  The idiom can also be used in a positive sense to describe someone who is confident and self-assured.  For example: ""She was given the freedom to do as she pleased and she used it to her advantage, achieving great success.""  (她被允许任意为所欲为，她利用这一机会取得了巨大的成功)  In this sentence, the speaker is implying that the person's confidence and self-assurance allowed her to achieve great success.  Overall, the idiom ""为所欲为"" is a complex and nuanced expression that can be used in a variety of contexts to describe different aspects of freedom and responsibility.  It is a common idiom in Chinese and is often used in everyday language.  It is also a popular idiom in Chinese culture and is often used in literature and art to describe the human experience.  For example, in the classic Chinese novel ""Journey to the West"", the character Monkey King is described as someone"
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,不为渊驱鱼也。
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,I'll stop here. I think I've made my point.
片甲不留,The army is completely wiped out,No armor left,片甲不留
片瓦无存,Be razed to the ground,No tiles left,Not even a single tile remains
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The final answer is: He talks nonsense.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Literal translation: Ox demons snake gods
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,"to pull one thread and the whole body will move → to cause a chain reaction, with one event leading to a series of consequences."
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"心如止水 (xīn rú zhǐ shuǐ) - to be beside oneself with anxiety, frantic with worry."
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Disease enters from the mouth (i.e. through eating or drinking something bad)
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Idiom: 骗子
狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes and a gang of dogs. Answer: A pack of foxes
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Here is the answer:
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"When two strong opponents meet, there is no escape or retreat."
独霸一方,Be a local despot,Dominate one side,Dominate one side
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One tree does not make a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"Lone father, people thief."
独占鳌头,Head the list of successful candidates,Come out on top,Literal translation:
率由旧章,Follow the beaten track,Rate by old chapter,依靠过去的成就而不肯改进。
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",- You must be shaped and polished to become a valuable person.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,He always courts disaster and is eventually fired by the company.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"He is a refined person with a good taste in art and culture, who likes to read books and listen to music."
班门弄斧,Show off in the presence of an old hand,Ban door axe,The final answer is: Class gate play axe.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"(1) The literal translation of the idiom ""瑕不掩瑜"" is ""blemish not cover virtue""."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Imperfections and virtues mutually see each other.
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Auspicious snow indicates a rich year.
璞玉浑金,Unadorned beauty,Raw jade and gold,The final answer is:璞玉浑金是指混杂着高尚和低劣之物。
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"Gourd field, plum under. (literally)"
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"- 瓦釜雷鸣 = (wǎ fǔ léi míng) = ""Thunder from a broken jar"" or ""Thunder from a cracked pot"" or ""Thunder from a broken vessel"" or ""Thunder from a cracked vessel"" or ""Thunder from a broken container"" or ""Thunder from a cracked container"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a broken receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or ""Thunder from a cracked receptacle"" or"
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,"You are trapped in a situation where you are forced to do something against your will, often with negative consequences."
瓮中捉鳖,A sure catch,Catching turtle in urn,Literal: A vessel in which a turtle is caught.
