src,true_meaning,literal_translation,predicted
添砖加瓦,Do one's little bit,Add bricks and mortar,"Add brick add tile  (Note: This is a more natural translation, but still a bit formal)"
添油加醋,Add color and emphasis to (a narration),Add oil and vinegar,Literal translation: _______  Answer: Clever tongue  (Note: This idiom is used to describe someone who is skilled at using words to manipulate or deceive others.)  Idiom: 画蛇添足
涣然冰释,Melt (or cleared) away,Huan Ran Freeze,to melt suddenly ice to release.
游刃有余,Be move than equal to a task,Do it with ease,"Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after fulfilling a task or obligation. Answer: Having a surplus of something, especially time or resources, after"
浑水摸鱼,Fish in troubled waters,Fishing in troubled waters,The final answer is:
浑然一体,An integral whole,All in one,The idiomatic translation is:
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,Know the old and know the new.
沧海横流,The changes and disorders of the times,Across the sea,"The idiom is often used to describe a situation where a person is facing a difficult and turbulent situation, but still manages to navigate through it successfully. The idea is that just as a ship can cross the vast ocean by navigating through the currents, a person can overcome challenges by navigating through the turbulent situation.  The idiom is often used to convey a sense of resilience, determination, and adaptability."
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,这句话比喻在巨大的世界中，自己很渺小。 Answer:
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,"Extinction of this dynasty, and the leftovers of food"
滴水成冰,Freezing cold,Dripping into ice,"This idiom conveys the idea that even a small amount of effort can have a profound impact when repeated consistently. It encourages people to persist in their endeavors, even when progress seems slow or insignificant."
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","The more you try to attract people, the more you will lose their favor; the more you humble yourself, the more you will gain their respect."
满城风雨,Become the talk of the town,Wind and rain all over the city,"The whole city wind rain.  (Note: ""whole city"" is a literal translation of ""满城"", which is a compound word consisting of ""满"" meaning ""full"" or ""entire"" and ""城"" meaning ""city"".)  Back to Idioms Index"
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,"to scold or curse someone loudly and angrily, often in public."
滥竽充数,Just to fill up a vacancy,Excessive use of data,They are pretending to be useful.
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,Literal: Literal translation: Put oil on fire
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,"After years of hard work, her garden was ruined by the neighbor's high-rise building, and all her efforts were in vain. It's like a beautiful garden with silver flowers, but a tree on fire blocks the sunlight."
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,"He claims to be an expert, but is actually a Mr. Black has a Teacher."
烈火见真金,True blue will never stain,Fire sees real gold,"In the face of adversity, he showed his true colors and proved himself to be a loyal friend. Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity, he showed his true colors and proved himself to be a loyal friend.  Answer:  In the face of adversity, he showed his true colors and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed his true colors.  Answer:  and proved himself to be a loyal friend.  Answer:  In the face of adversity.  Answer:  he showed"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,Literal: (yī rén zhī xià)
无米之炊,Make bricks without straw,Cooking without rice,"Literal: Translation: _______________________  Answer: The stove without rice.  Explanation: This idiom means to cook without ingredients or to do something without the necessary resources.  It is often used to describe a situation where someone is trying to accomplish something but lacks the necessary materials or resources.  For example: ""The company tried to launch a new product, but it was a stove without rice - they didn't have the necessary funding to make it work.""  This idiom is often used to describe a situation where someone is trying to accomplish something but lacks the necessary resources or materials.  It is a common idiom in Chinese and is often used in business and everyday life.  The stove without rice is a metaphor for a situation where someone is trying to cook (accomplish something) but lacks the necessary ingredients (resources) to do so.  The idiom is often used to describe a situation where someone is trying to do something but lacks the necessary resources or materials.  It is a common idiom in Chinese and is often used in business and everyday life.  The stove without rice is a metaphor for a situation where someone is trying to cook (accomplish something) but lacks the necessary ingredients (resources) to do so.  The idiom is often used to describe a situation where someone is trying to do something but lacks the necessary resources or materials.  It is a common idiom in Chinese and is often used in business and everyday life.  The stove without rice is a metaphor for a situation where someone is trying to cook (accomplish something) but lacks the necessary ingredients (resources) to do so.  The idiom is often used to describe a situation where someone is trying to do something but lacks the necessary resources or materials.  It is a common idiom in Chinese and is often used in business and everyday life.  The stove without rice is a metaphor for a situation where someone is trying to cook (accomplish something) but lacks the necessary ingredients (resources) to do so.  The idiom is often used to describe a situation where someone is trying to do something but lacks the necessary resources or materials.  It is a common idiom in Chinese and is often used in business and everyday life.  The stove without rice is a metaphor for a situation where someone is trying to cook (accomplish something) but lacks the necessary ingredients (resources) to do so.  The idiom is often used to describe a situation where someone is trying to do something but"
无风不起浪,Theres no smoke without fire,"No wind, no wave",A storm in a teacup. Answer: A storm in a teacup.
无风起浪,Make trouble out of nothing,No wind and waves,No wind creates a ripple
无敌于天下,Unmatched anywhere in the world,Invincible in the world,He is unbeatable in the world.
无功受禄,Get a reward without deserving it,Reward without merit,It means to reap benefits without sowing any seeds.
无计可施,Utterly without resources,Nothing can be done,"No plan can be implemented. Answer: We have no way out. Explanation: ""无"" (wú) means ""no"", ""计"" (jì) means ""plan"", and ""可"" (kě) means ""can"", while ""施"" (shī) means ""to implement"" or ""to put into effect"". The idiom ""无计可施"" is used to describe a situation where one has no way to solve a problem or achieve a goal. It is often used in a negative context to convey a sense of frustration or helplessness. For example: ""无计可施"" (wú jì kě shī) could be used in the sentence: ""我无计可施, 只能等待"" (wǒ wú jì kě shī, zhǐ néng děng dài) which means ""I have no plan to implement, I can only wait"". The idiom is often used in a situation where one is facing a difficult problem and feels that they have no way to solve it. It is a common expression in Chinese language and culture. The idiom is often used in a variety of contexts, including business, politics, and everyday life. It is a useful expression to convey a sense of frustration or helplessness in a situation where one feels that they have no control over the outcome. The idiom is often used in conjunction with other idioms or phrases to convey a more nuanced meaning. For example: ""无计可施, 只能等待"" (wú jì kě shī, zhǐ néng děng dài) could be used in a sentence: ""我无计可施, 只能等待, 但我不会放弃"" (wǒ wú jì kě shī, zhǐ néng děng dài, dàn wǒ bù huì fàng qì) which means ""I have no plan to implement, I can only wait, but I won't give up"". The idiom is often used to convey a sense of determination and perseverance in the face of adversity. It is a powerful expression that can convey a range of emotions and ideas. The idiom is often used in a variety of contexts, including business, politics, and everyday life. It is a useful expression to convey a sense of frustration or helplessness in a situation where one feels that they have no control over the outcome. The idiom is often used in conjunction with other idioms"
无济于事,Useless,To no avail,Not benefit to matter
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,wind water turn flow change
无事生非,Create problems where none exists,Much Ado About Nothing,He likes to fabricate stories and claim that he's been bullied. |
无所适从,With no definite plan to follow,At a loss,"She was at a loss for what to do, unable to decide where to go on her trip."
无恶不作,Commit all manner of crimes,Do no evil,Not evil not do Answer: He is not evil and won't do anything bad. (or) He won't do anything evil. (or) He won't commit any evil. (or) He won't engage in any evil. (or) He won't participate in any evil. (or) He won't take part in any evil. (or) He won't join in any evil. (or) He won't get involved in any evil. (or) He won't intervene in any evil. (or) He won't meddle in any evil. (or) He won't interfere in any evil. (or) He won't do evil. (or) He won't commit evil. (or) He won't engage in evil. (or) He won't participate in evil. (or) He won't take part in evil. (or) He won't join in evil. (or) He won't get involved in evil. (or) He won't intervene in evil. (or) He won't meddle in evil. (or) He won't interfere in evil. (or) He won't do anything evil. (or) He won't commit anything evil. (or) He won't engage in anything evil. (or) He won't participate in anything evil. (or) He won't take part in anything evil. (or) He won't join in anything evil. (or) He won't get involved in anything evil. (or) He won't intervene in anything evil. (or) He won't meddle in anything evil. (or) He won't interfere in anything evil. (or) He won't do evil. (or) He won't commit evil. (or) He won't engage in evil. (or) He won't participate in evil. (or) He won't take part in evil. (or) He won't join in evil. (or) He won't get involved in evil. (or) He won't intervene in evil. (or) He won't meddle in evil. (or) He won't interfere in evil. (or) He won't do anything evil. (or) He won't commit anything evil. (or) He won't engage in anything evil. (or) He won't participate in anything evil. (or) He won't take part in anything evil. (or) He won't join in anything evil. (or) He won't
无以复加,In the extreme,Can't be added,"There is no way to add more.  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep my response concise and focused on the literal translation.  Thank you for your feedback.  I will strive to improve my responses to meet the requirements.  Please let me know if there is anything else I can assist you with.  Thank you again for your time and consideration.  Best regards, [Your Name]  I will make sure to keep"
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",无源之水，无本之木，指的是缺乏基础或依据的事物。
无缘无故,For no reason at all,For no reason,"Without relation without reason. Answer: He suddenly quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞职，无缘无故。 (He suddenly quit his job without any apparent reason.) Result: He quit his job without reason. Answer: He quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞职，无缘无故。 (He suddenly quit his job without any apparent reason.) Result: He quit his job without reason. Answer: He quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞职，无缘无故。 (He suddenly quit his job without any apparent reason.) Result: He quit his job without reason. Answer: He quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞职，无缘无故。 (He suddenly quit his job without any apparent reason.) Result: He quit his job without reason. Answer: He quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞职，无缘无故。 (He suddenly quit his job without any apparent reason.) Result: He quit his job without reason. Answer: He quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞职，无缘无故。 (He suddenly quit his job without any apparent reason.) Result: He quit his job without reason. Answer: He quit his job without any apparent reason. Idiom: 无缘无故 Explanation: Literal translation: ""no relation no reason"" Idiomatic meaning: to do something without any apparent reason or justification. Example sentence: 他突然辞"
无庸赘述,It's unnecessary to go into details,Needless to say,There is no need to add extra words. (or) It is unnecessary to elaborate. (or) There is no need to say more. (or) It is unnecessary to add more words. (or) There is no need to add extra words. (or) It is unnecessary to elaborate. (or) There is no need to say more. (or) It is unnecessary to add more words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add extra words. (or) There is no need to add
烟消云散,Disappear in a flash,Disappear into smoke,The smoke disappears and the clouds disperse.
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Boil a crane and burn a zither.
照猫画虎,Imitate,Draw cats and tigers,Copy cat tiger
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Solitary, stand alone, shape, image, hang together."
煽风点火,Instigate,Fan the flames,to incite a riot
熟视无睹,Ignore,Turn a blind eye,"Familiar sight, no sight."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no lasting impression Answer: to be a fleeting presence, leaving no"
争权夺利,Scramble for power and profit,Scramble for power,"Their actions of fighting for power and profit are utterly despicable. Answer: Struggle for power, contend for profit.  Explanation: 争 (struggle) + 权 (power) + 夺 (contend) + 利 (profit)  Note:  This idiom is often used to describe a situation where people are fighting for power and wealth.  It can also imply a sense of competition and rivalry.  In some cases, it may also suggest a lack of integrity or morality in one's pursuit of power and wealth.  The idiom is often used in a negative context to describe a situation where people are more focused on gaining power and wealth than on doing what is right.  For example:  ""The company is plagued by infighting and power struggles, with each department vying for control and competing for resources.""  ""The politician's reputation was tarnished by allegations of corruption and a desire for personal gain, as he struggled for power and wealth at the expense of the public good.""  In both cases, the idiom is used to describe a situation where people are more focused on gaining power and wealth than on doing what is right.  The idiom can also be used in a more positive context to describe a situation where people are working together to achieve a common goal, but it is less common.  For example:  ""The team worked together to achieve their goal, struggling for power and competing for resources in a healthy and constructive way.""  In this case, the idiom is used to describe a situation where people are working together to achieve a common goal, but it is still focused on the idea of competition and rivalry.  Overall, the idiom is often used to describe a situation where people are fighting for power and wealth, and it can imply a sense of competition and rivalry.  It can also suggest a lack of integrity or morality in one's pursuit of power and wealth.  The idiom is often used in a negative context to describe a situation where people are more focused on gaining power and wealth than on doing what is right.  However, it can also be used in a more positive context to describe a situation where people are working together to achieve a common goal.  The idiom is a common expression in Chinese culture, and it is often used in everyday conversation to describe a situation where people are fighting for power and wealth.  It is also used in literature and media to describe a situation where people are struggling for power and competing for resources.  The idiom"
争长论短,Squabble,Debating long and short,"Quarrel over height, discuss length. Bookmark and Share"
为民请命,Plead in the name of the people,Pray for the people,To petition on behalf of the people.
为非作歹,Break the law,To do evil,for non-righteousness do evil
为富不仁,Be rich and cruel,For the rich,"The idiom ""为富不仁"" refers to the behavior of someone who becomes cruel or unkind when they gain wealth or power, often losing sight of their moral obligations and treating others poorly."
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,为虎傅翼. He's adding wings to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,Literal: Here's my attempt:
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,as crowd drive sparrow
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one pleases.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,B. To drive fish away from the deep.
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"When a powerful person or organization falls, many people will rush to take advantage of the situation and try to gain benefits from it."
片甲不留,The army is completely wiped out,No armor left,He left no stone unturned in his job search and finally found a job that suited him.
片瓦无存,Be razed to the ground,No tiles left,"Not a single tile remains.  Explanation: This idiom means that something has been completely destroyed or erased, leaving no trace. It is often used to describe the complete elimination of a person's reputation or legacy.  Example: ""The company's bankruptcy left not a single tile remaining, and its founder's name was forgotten.""  Note: The idiom is derived from the idea that even the smallest tile can be a reminder of something, and if none remain, then nothing is left to remember.  See also:  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -"
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The ox head is not in line with the horse mouth.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A group of evil spirits and wicked people.
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,________________________________________________________  Leave your answer in the comment section below.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,A dog in a hurry jumps over the wall.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,He took revenge on the person who had bullied him.
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To pretend to be someone else's friend.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"They are a group of people who are united in their opposition to something or someone, and always stand on the side of the opposition. Answer: They're always on the opposing side. Note: This idiom is often used in a negative sense, implying that the group is formed for self-interest rather than genuine friendship or loyalty. Source: Chinese Idioms and Proverbs by Liang Shiqiu (1965) This idiom is also known as ""fox group dog gang"" or ""fox pack dog pack"". Note: The word ""party"" in this idiom does not necessarily imply a political party, but rather a loose association of people. Source: Chinese Idioms and Proverbs by Liang Shiqiu (1965) This idiom is often used in a business or political context, but it can also be used in other situations where people come together for a common goal. Note: The word ""group"" in this idiom implies a sense of unity and cooperation, but it can also imply a sense of superficiality or artificiality. Source: Chinese Idioms and Proverbs by Liang Shiqiu (1965) This idiom is often used in a humorous or ironic way to describe a situation where people are working together for their own benefit, but may not necessarily like or trust each other. Note: The word ""dog"" in this idiom implies a sense of loyalty and devotion, but it can also imply a sense of foolishness or naivety. Source: Chinese Idioms and Proverbs by Liang Shiqiu (1965) This idiom is often used in a negative sense, implying that the group is formed for self-interest rather than genuine friendship or loyalty. Note: The word ""fox"" in this idiom implies a sense of cunning and cleverness, but it can also imply a sense of deceit or trickery. Answer: They're always on the opposing side. Note: This idiom is often used in a negative sense, implying that the group is formed for self-interest rather than genuine friendship or loyalty. Source: Chinese Idioms and Proverbs by Liang Shiqiu (1965) This idiom is also known as ""fox group dog gang"" or ""fox pack dog pack"". Note: The word ""party"" in this idiom does not necessarily imply a political party, but rather a loose association of people. Source: Chinese Idioms and Proverbs by Liang Shiqiu (1965) This idiom is often used in a business or political"
