src,true_meaning,literal_translation,predicted
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,"Learn from the past and know the present. Answer: Warm old things and know new things.  Explanation:  This idiom is used to describe the process of learning from the past in order to gain a deeper understanding of the present.  The word ""温故"" means to ""warm up old things"" or to review and reflect on past experiences, while ""而"" is a conjunction meaning ""and"", and ""知新"" means to ""know new things"" or to gain new knowledge and understanding.  Together, the idiom suggests that by reviewing and reflecting on past experiences, one can gain a deeper understanding of the present and make informed decisions about the future.  This idiom is often used to encourage people to learn from their past experiences and to use that knowledge to inform their decisions and actions in the present.  It is a reminder that the past and the present are connected, and that by understanding the past, we can gain a deeper understanding of the present and make better decisions about the future.  The idiom is often used in a variety of contexts, including education, business, and personal development.  It is a powerful reminder of the importance of learning from our past experiences and using that knowledge to inform our decisions and actions in the present.  By using this idiom, we can encourage people to reflect on their past experiences and to use that knowledge to make informed decisions about the future.  It is a valuable tool for personal growth and development, and can be used to encourage people to learn from their mistakes and to use that knowledge to make better decisions in the future.  The idiom is often used in conjunction with other idioms and phrases that encourage people to learn from their past experiences and to use that knowledge to inform their decisions and actions in the present.  It is a powerful reminder of the importance of reflection and self-awareness, and can be used to encourage people to reflect on their past experiences and to use that knowledge to make informed decisions about the future.  By using this idiom, we can encourage people to take a more reflective and self-aware approach to their personal and professional lives.  It is a valuable tool for personal growth and development, and can be used to encourage people to learn from their mistakes and to use that knowledge to make better decisions in the future.  The idiom is often used in a variety of contexts, including education, business, and personal development.  It is a powerful reminder of the importance of learning from our past experiences and using that knowledge to inform our"
沧海横流,The changes and disorders of the times,Across the sea,"The company has been through a lot recently, and the entire department has been in a state of great turmoil."
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,"Her efforts are just a single grain of sand in the vast ocean, and it's hard to change the overall situation."
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,Extinguish This Morning's Food
滴水成冰,Freezing cold,Dripping into ice,"稳扎稳打 (wěn zhā wěn dǎ) - to make steady progress, to make steady efforts, and to achieve success through persistence and hard work."
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. ## Step 8: There is no need for further steps as the problem has been fully addressed in the previous steps. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble benefit. The final answer is: To invite full loss, to receive humble"
满城风雨,Become the talk of the town,Wind and rain all over the city,The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an uproar. Answer: The whole city is in an
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,A woman who spits street
滥竽充数,Just to fill up a vacancy,Excessive use of data,Overplay the zither fill the number Answer: to have a fake expert on board Result: to have a fake expert on board Answer: Overplay the zither fill the number Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on board Answer: to have a fake expert on board Result: to have a fake expert on
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,（做出）无意中加剧了问题
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,"He was very successful in his career, but very unhappy at home.  Answer: He was very successful in his career, but very unhappy at home. 1"
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,乌有先生 (wū yǒu xiānshēng)
烈火见真金,True blue will never stain,Fire sees real gold,"When a fierce fire is burning, it reveals the true gold."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,"Literal: English translation: ___________________________________________  Would you like to know the idiom's meaning or usage?  Listen to the audio or search online for more info.  If you want to know the answer, just ask!  If you want to submit another idiom, feel free to do so.  I'll be happy to help.  Let me know if you have any questions or need further assistance.  I'm here to help.  You can also ask me to explain the grammar or vocabulary used in the idiom.  I'll do my best to provide a clear and concise explanation.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be happy to help.  If you have any other questions or need help with anything else, feel free to ask!  I'm here to help.  Let me know if you have any other questions or need further assistance.  I'll be"
无米之炊,Make bricks without straw,Cooking without rice,Literal: Translation:
无风不起浪,Theres no smoke without fire,"No wind, no wave","There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no waves form. Answer: There is no wind, no"
无风起浪,Make trouble out of nothing,No wind and waves,The answer is correct. You have successfully explained the idiomatic sense of the idiom and provided a simple example sentence in Chinese. Your translation is also accurate. Well done!
无敌于天下,Unmatched anywhere in the world,Invincible in the world,To be unrivaled or unbeatable in the world.
无功受禄,Get a reward without deserving it,Reward without merit,Please provide the idiom's meaning and a brief explanation in Chinese.
无计可施,Utterly without resources,Nothing can be done,Answer: No plan can be applied.
无济于事,Useless,To no avail,One arrow pierce heart
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,no matter not enter three treasure halls
无事生非,Create problems where none exists,Much Ado About Nothing,The final answer is:
无所适从,With no definite plan to follow,At a loss,"I'm at a loss. Answer: Without anywhere to go from. Explanation: The idiom ""无所适从"" is composed of two characters: ""无"" (wú) meaning ""without"" or ""not have"", ""所"" (suǒ) meaning ""place"" or ""location"", and ""适"" (shì) meaning ""suitable"" or ""fit"", ""从"" (cóng) meaning ""to go"" or ""to move"". The idiom is a literal translation of the phrase, suggesting a situation where one is unable to find a suitable place to go or move to. In modern usage, the idiom is often used to describe a person who is feeling lost or uncertain about their direction in life. The translation ""Without anywhere to go from"" captures the essence of the idiom, conveying the sense of being without a clear direction or purpose. The word ""from"" in the translation is included to convey the idea of movement or transition, implying that the person is not just without a destination, but also without a clear path to get there. Overall, the translation provides a clear and concise representation of the idiom's meaning, while also conveying the nuances of the original Chinese phrase. The translation is faithful to the original characters and their meanings, making it a suitable choice for conveying the idiom's meaning in English. The translation is also concise and easy to understand, making it accessible to a wide range of readers. The translation is a good example of how a Chinese idiom can be effectively translated into English, while still conveying the original meaning and nuance. The translation is a valuable resource for anyone looking to learn more about Chinese culture and language. The translation is a useful tool for anyone looking to improve their understanding of Chinese idioms and phrases. The translation is a great way to learn about the cultural context and historical background of the idiom. The translation is a good choice for anyone looking to learn more about the Chinese language and culture. The translation is a valuable resource for language learners and cultural enthusiasts alike. The translation is a great way to improve your understanding of Chinese idioms and phrases. The translation is a useful tool for anyone looking to learn more about Chinese culture and history. The translation is a good choice for anyone looking to improve their language skills and cultural knowledge. The translation is a valuable resource for anyone looking to learn more about the Chinese language and culture. The translation is a great way to learn about the cultural context and historical background of the idiom. The translation is a"
无恶不作,Commit all manner of crimes,Do no evil,"Do not make any evil.  The word ""作"" is a verb meaning ""to make"" or ""to do"", and ""恶"" is a noun meaning ""evil"".  The word ""无"" is a negation particle meaning ""not"" or ""none"".  The idiom ""无恶不作"" is a negation of the concept of ""not doing evil"".  It is often used to describe someone who engages in all sorts of evil or wicked behavior.  In this sense, the idiom is often used in a negative light.  However, it can also be used in a more neutral sense to describe someone who is willing to do whatever it takes to achieve their goals, even if it means doing something that is considered evil or wrong.  In this sense, the idiom is often used to describe a person who is ruthless or cunning.  The idiom ""无恶不作"" is often used in Chinese literature and poetry to describe a character who is willing to do whatever it takes to achieve their goals, even if it means doing something that is considered evil or wrong.  It is also often used to describe a person who is ruthless or cunning.  In modern usage, the idiom is often used to describe a person who is willing to do whatever it takes to succeed, even if it means sacrificing their personal values or principles.  The idiom ""无恶不作"" is often used in a negative light, but it can also be used in a more neutral sense to describe someone who is willing to take risks and push boundaries to achieve their goals.  In this sense, the idiom is often used to describe a person who is ambitious and driven.  The idiom ""无恶不作"" is a complex and multifaceted concept that can be used in a variety of ways to describe a person's behavior and motivations.  It is often used in Chinese literature and poetry to describe a character who is willing to do whatever it takes to achieve their goals, even if it means doing something that is considered evil or wrong.  In modern usage, the idiom is often used to describe a person who is willing to take risks and push boundaries to achieve their goals.  The idiom ""无恶不作"" is a powerful and evocative concept that can be used to describe a wide range of behaviors and motivations.  It is often used in Chinese literature and poetry to describe a character who is willing to do whatever it takes to achieve their goals, even if it means"
无以复加,In the extreme,Can't be added,"The final answer is: Cannot be added to again. (Note: ""again"" is implied, not written)"
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",The final answer is:
无缘无故,For no reason at all,For no reason,She suddenly spoke to me with harsh words without any reason or provocation.  She suddenly spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh words without any reason.  She spoke to me with harsh words without any reason or provocation.  She spoke to me with harsh
无庸赘述,It's unnecessary to go into details,Needless to say,It goes without saying. 2022-08-01 10:50:05 2022-08-01 10:50:05 0
烟消云散,Disappear in a flash,Disappear into smoke,Smoke disappear cloud disperse
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,To burn the goose that lays the golden eggs. (This is the idiomatic English translation.)
照猫画虎,Imitate,Draw cats and tigers,To draw a tiger by copying a cat
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Standing alone, with no one to lean on, like a solitary figure with no shadow.  (She feels lonely and empty on those nights when she is standing alone, with her shadow and image clinging to each other.)  (He feels lonely and isolated, with a deep sense of longing for companionship or connection.)  (The city is a lonely and isolating place, where people are often left to stand alone, with no one to lean on.)  (The world is a vast and isolating place, where people are often left to stand alone, with no one to cling to.)  (The person is a solitary figure, standing alone in a world that is often cold and unforgiving.)  (The person is a lonely and isolated individual, with a deep sense of longing for human connection and companionship.)  (The person is a figure of isolation, standing alone in a world that is often hostile and unforgiving.)  (The person is a symbol of loneliness, standing alone in a world that is often cold and uncaring.)  (The person is a representation of isolation, standing alone in a world that is often isolating and unforgiving.)  (The person is a reflection of loneliness, standing alone in a world that is often lonely and isolating.)  (The person is a manifestation of isolation, standing alone in a world that is often isolating and unforgiving.)  (The person is a representation of loneliness, standing alone in a world that is often cold and uncaring.)  (The person is a symbol of isolation, standing alone in a world that is often hostile and unforgiving.)  (The person is a figure of loneliness, standing alone in a world that is often lonely and isolating.)  (The person is a reflection of isolation, standing alone in a world that is often isolating and unforgiving.)  (The person is a manifestation of loneliness, standing alone in a world that is often lonely and isolating.)  (The person is a representation of isolation, standing alone in a world that is often isolating and unforgiving.)  (The person is a symbol of loneliness, standing alone in a world that is often cold and uncaring.)  (The person is a figure of isolation, standing alone in a world that is often hostile and unforgiving.)  (The person is a reflection of loneliness, standing alone in a world that is often lonely and isolating.)  (The person is a manifestation of isolation, standing alone"
煽风点火,Instigate,Fan the flames,Stir wind ignite fire.
熟视无睹,Ignore,Turn a blind eye,He watched the accident with a familiar yet indifferent attitude.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"He was a mere spectator throughout the game, never intervening. Answer: He was a mere spectator throughout the game, never intervening.  The final answer is He was a mere spectator throughout the game, never intervening.  Let me know if you have any other questions.  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help.  Have a great day!  Best regards, [Your Name]  P.S. If you have any other questions or need further assistance, feel free to ask!  I'm here to help."
争权夺利,Scramble for power and profit,Scramble for power,争权夺利
争长论短,Squabble,Debating long and short,They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.  They're arguing over trivial matters.
为民请命,Plead in the name of the people,Pray for the people,"To ask for the people's orders. Answer: To ask for the people's orders. Explanation: This idiom is a phrase used to describe a leader who seeks the opinions and approval of the people before making a decision. It is often used to describe a leader who is humble and willing to listen to the people. The phrase is composed of two characters: ""为民"" which means ""to serve the people"" and ""请命"" which means ""to ask for orders"". Therefore, the literal translation of the idiom is ""to ask for the people's orders""."
