src,true_meaning,literal_translation,predicted
添砖加瓦,Do one's little bit,Add bricks and mortar,"He only added minor improvements, without making any substantial changes."
添油加醋,Add color and emphasis to (a narration),Add oil and vinegar,The final answer is: Add insult to injury.
涣然冰释,Melt (or cleared) away,Huan Ran Freeze,"After waiting for months, the news finally came out, and she felt a great sense of relief, like a weight had been lifted off her shoulders, and her heart was suddenly free."
游刃有余,Be move than equal to a task,Do it with ease,|
浑水摸鱼,Fish in troubled waters,Fishing in troubled waters,1.  Muddy
浑然一体,An integral whole,All in one,"WHOLE (adjective, neutral)  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  ."
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,"Learn from the past to understand the present. Answer: Learn from the past to understand the present. Explanation: This idiom means to study the past in order to understand the present.  The word ""温故"" (wēn gù) literally means ""to warm old things,"" which is a metaphor for reviewing and studying past knowledge.  The word ""而"" (ér) is a conjunction meaning ""and.""  The word ""知新"" (zhī xīn) literally means ""to know new things,"" which is a metaphor for acquiring new knowledge.  Together, the idiom ""温故而知新"" means to study the past in order to understand the present.  This idiom is often used to encourage people to study history in order to understand current events and to make informed decisions.  It is also used to encourage people to review and learn from past experiences in order to improve their current situation.  In general, this idiom is used to promote the idea that knowledge of the past is essential for understanding the present and making informed decisions about the future.  It is often used in academic and professional settings to encourage people to study and learn from history.  It is also used in everyday conversation to encourage people to reflect on their past experiences and to learn from them.  Overall, the idiom ""温故而知新"" is a powerful reminder of the importance of studying the past in order to understand the present and make informed decisions about the future.  It is a valuable tool for promoting critical thinking, reflection, and lifelong learning.  It is also a reminder that knowledge of the past is essential for making informed decisions about the future.  It is often used in conjunction with other idioms and phrases that promote the idea of learning from the past in order to improve the present and future.  For example, the idiom ""知新"" (zhī xīn) is often used in conjunction with the idiom ""温故"" (wēn gù) to promote the idea of studying the past in order to understand the present and make informed decisions about the future.  The idiom ""温故而知新"" is also often used in conjunction with the phrase ""知新而知旧"" (zhī xīn ér zhī jiù), which means ""to know new things and know old things.""  This phrase is often used to promote the idea of studying the past in order to understand the present and make informed decisions about the future."
沧海横流,The changes and disorders of the times,Across the sea,The company is in a state of complete chaos.
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,A single grain in a vast ocean.
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,to eat now and starve later
滴水成冰,Freezing cold,Dripping into ice,滴水成冰
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the more you lose; the more you humble yourself, the more you gain. Answer: The more you invite, the"
满城风雨,Become the talk of the town,Wind and rain all over the city,The entire city wind rain.
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,One hammer two knocks.
滥竽充数,Just to fill up a vacancy,Excessive use of data,"Overplay the zither fill the number Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything. Answer:  He was just pretending to be part of the discussion, but didn't actually contribute anything."
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,"- ""火上加油"" 的意思是在火势已经很旺盛的情况下再加油，徒增火势。"
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,"The book looks very appealing, but the content is very shallow, it's just a fire tree with silver flowers."
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,"- ""Mr. Wūyóu"
烈火见真金,True blue will never stain,Fire sees real gold,"Only in times of crisis that one's true friends are revealed. Answer: It is only in times of crisis that one's true friends are revealed.  (Note: This idiom means to see someone's true character or abilities, often in a situation where they are under pressure or stress.)  Source:  http://www.chinahighlights.com/travelguide/chinese-idioms/idiom-translation.htm  (This is a good website for learning Chinese idioms.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help.  (I'll be happy to help with more Chinese idioms if you'd like.)  I hope this helps!  Let me know if you have any other questions.  I'll be happy to help."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,"To cover up or gloss over the truth, to hide the reality."
无米之炊,Make bricks without straw,Cooking without rice,"He had to give up the project as he was cooking without rice."" (He had to give up the project as he was cooking without rice.)"
无风不起浪,Theres no smoke without fire,"No wind, no wave","No wind, no waves. Answer: There's no wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves. Answer: No wind, no waves."
无风起浪,Make trouble out of nothing,No wind and waves,"There is no wind, there is a wave. Answer: He's stirring up trouble for no reason. Answer: He's causing trouble without any reason. Answer: He's making a big deal out of nothing. Answer: He's being a troublemaker. Answer: He's being a nuisance. Answer: He's being a pain. Answer: He's being a pest. Answer: He's being a bother. Answer: He's being a headache. Answer: He's being a thorn in the side. Answer: He's being a fly in the ointment. Answer: He's being a monkey wrench. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer: He's being a spanner in the works. Answer:"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,Without enemy in the world above. Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark it! Bookmark
无功受禄,Get a reward without deserving it,Reward without merit,No merit receive stipend.
无计可施,Utterly without resources,Nothing can be done,No plan can be used.
无济于事,Useless,To no avail,He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He cried futilely. Answer: He
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,English translation: To visit the Three Precious Temples without a reason.
无事生非,Create problems where none exists,Much Ado About Nothing,Literal translation: No thing give false.
无所适从,With no definite plan to follow,At a loss,"She was at a loss for what to do, and didn't know what to do next."
无恶不作,Commit all manner of crimes,Do no evil,Literal: Literal translation:
无以复加,In the extreme,Can't be added,"Literal: Translation: This movie is without can again add, already is classic."
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","Literal: Translation: Water with no source, wood with no root."
无缘无故,For no reason at all,For no reason,Out of the blue
无庸赘述,It's unnecessary to go into details,Needless to say,There is no need to add words to explain.
烟消云散,Disappear in a flash,Disappear into smoke,Literal: One thread one root
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,To boil a crane and burn a zither. Answer: To sacrifice one's own interests and comfort for the sake of others. Answer: To make a great sacrifice for the benefit of others. Answer: To make a great sacrifice for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of others. Answer: To sacrifice one's own interests for the benefit of
照猫画虎,Imitate,Draw cats and tigers,He only imitates someone else's style without adding any originality.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Extremely lonely and isolated, with a deep sense of longing. Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:  Answer:"
煽风点火,Instigate,Fan the flames,"The final answer is: Fanning wind, striking fire.  ### Step 11: Confirm the translation is concise and clear"
熟视无睹,Ignore,Turn a blind eye,"I've been living in this city for years, but I've never noticed that small shop on the corner until today."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,水到渠成 (shuǐ dào qú chéng) - (shuǐ dào qú chéng)
争权夺利,Scramble for power and profit,Scramble for power,争权夺利
