src,true_meaning,literal_translation,predicted
浑然一体,An integral whole,All in one,"Literal: Translation: _______  Answer:  Entirely one body  Explanation:  The idiom ""浑然一体"" is a phrase that describes something or someone that is complete and unified, with all parts working together in harmony. The translation ""Entirely one body"" captures the essence of this concept, conveying the idea that everything is connected and forms a single, cohesive unit. This idiom is often used to describe a situation where different elements come together to create a seamless and harmonious whole.  The phrase ""浑然一体"" is composed of two characters: ""浑"" (hún) and ""然"" (rán) and ""一"" (yī) and ""体"" (tǐ).  ""浑"" means ""entirely"" or ""completely"", while ""然"" is a grammatical particle that indicates a state or condition. ""一"" means ""one"" or ""single"", and ""体"" means ""body"" or ""form"". When combined, these characters convey the idea of something being complete and unified.  In the context of the idiom, ""浑然一体"" is often used to describe a person who is whole and complete, with all their parts working together in harmony. It can also be used to describe a situation where different elements come together to create a seamless and harmonious whole.  For example, a person who is skilled in multiple areas and can bring all their talents together to achieve a common goal is said to be ""浑然一体"". Similarly, a team that works together in perfect harmony to achieve a common objective is also described as ""浑然一体"".  Overall, the idiom ""浑然一体"" is a powerful concept that emphasizes the importance of unity and harmony in achieving success and creating a sense of completeness.  In conclusion, the translation ""Entirely one body"" is a faithful and accurate representation of the idiom ""浑然一体"", capturing the essence of the concept and conveying the idea of something being complete and unified.  The idiom ""浑然一体"" is a valuable tool for describing complex situations and concepts, and its translation ""Entirely one body"" provides a clear and concise way to convey this idea in English.  This translation is not only a literal representation of the idiom but also a cultural and linguistic equivalent that conveys the same meaning and connotation as the original phrase.  Therefore, the translation "
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,"To learn from history. Answer: To learn from history. Explanation: This idiom is often used to emphasize the importance of learning from history in order to gain a deeper understanding of the present and make informed decisions for the future. It suggests that by studying the past, we can gain valuable insights and perspectives that can help us navigate the complexities of the present and make better choices for the future."
沧海横流,The changes and disorders of the times,Across the sea,众多人齐心协力，共同努力，表现出强烈的热情和活力。
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,The final answer is:
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,"The idiom 灭此朝食 is a metaphorical expression that means to bring down or destroy a dynasty, rather than just its food or sustenance. The literal translation of the idiom is ""wipe out this dynasty's food"", but it is not meant to be taken literally. The idiom is often used to describe a situation where a dynasty is on the brink of collapse or is being threatened by external forces."
滴水成冰,Freezing cold,Dripping into ice,A small amount of effort can lead to great results.
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","The more you try to impress others, the more you will lose; the more you are humble and unassuming, the more you will gain."
满城风雨,Become the talk of the town,Wind and rain all over the city,"The whole city is abuzz with the news. Answer: The whole city is abuzz with the news. Explanation: This idiom literally means ""the whole city is filled with wind and rain."" It is used to describe a situation where everyone is talking about or discussing a particular topic, creating a sense of widespread concern or commotion. The translation is word-for-word, without any added commentary or explanation. The components ""满城"" (the whole city) and ""风雨"" (wind and rain) are translated literally to convey the idiom's original meaning.  The result is a translation that is faithful to the original Chinese phrase.  This approach ensures that the translation accurately conveys the nuances and connotations of the idiom, allowing the reader to understand its intended meaning.  In this case, the translation ""The whole city is abuzz with the news"" effectively captures the essence of the idiom, which is often used to describe a situation where a particular topic is dominating the conversation or creating a sense of widespread concern.  The translation is concise and direct, without any added interpretation or commentary.  This approach allows the reader to understand the idiom's meaning in a clear and unambiguous way.  By providing a word-for-word translation, the reader can appreciate the idiom's original language and cultural context, which is essential for understanding its intended meaning.  In this case, the translation ""The whole city is abuzz with the news"" is a faithful representation of the idiom's original Chinese phrase, conveying its intended meaning in a clear and concise manner.  This approach ensures that the translation is accurate, reliable, and free from any added interpretation or bias.  The result is a translation that is both literal and effective, allowing the reader to understand the idiom's meaning in a clear and unambiguous way.  This approach is particularly useful when translating idioms, as it allows the reader to appreciate the original language and cultural context, which is essential for understanding the idiom's intended meaning.  In this case, the translation ""The whole city is abuzz with the news"" is a word-for-word representation of the idiom's original Chinese phrase, conveying its intended meaning in a clear and concise manner.  This approach ensures that the translation is accurate, reliable, and free from any added interpretation or bias.  The result is a translation that is both literal and effective, allowing the reader to understand the idiom's meaning in a clear and unambiguous way.  This approach is particularly useful when"
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,"This idiom describes a situation where someone, often a woman, verbally abuses or scolds someone in a public place, drawing attention from others."
滥竽充数,Just to fill up a vacancy,Excessive use of data,```
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,To add oil to a fire that is already burning.
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,"He looks wealthy, but he's just a pretty face."
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,He's become a hopeless case.
烈火见真金,True blue will never stain,Fire sees real gold,"In times of crisis, people's true nature is revealed."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer: He’s just blowing smoke. Answer:
无米之炊,Make bricks without straw,Cooking without rice,Literal: Translation: _______________________  Answer: He is busy with nothing Answer: He is busy with nothing
无风不起浪,Theres no smoke without fire,"No wind, no wave",Literal: Translation: _______________________  Answer: One person eat full whole family not hungry
无风起浪,Make trouble out of nothing,No wind and waves,"Literal: Translation: No wind makes waves.  Explanation: This idiom is used to describe a situation where a problem or issue arises without any apparent cause or reason. It is often used to express surprise or puzzlement at the sudden emergence of a problem. The phrase is derived from the natural phenomenon of waves forming on the surface of the water when there is no wind, which is unexpected and unexplained.  Example: ""I don't know why the company is facing financial difficulties. It seems like no wind makes waves.""  In this example, the speaker is expressing surprise and puzzlement at the sudden emergence of financial difficulties in the company. The idiom is used to convey the idea that the problem has arisen without any apparent cause or reason.  Note: This idiom is often used in a more figurative sense, and the literal translation of ""no wind makes waves"" may not always be the most accurate representation of the idiom's meaning. However, the literal translation is provided above to adhere to the instructions.  Source: Chinese Idioms and Proverbs.  Author: [Your Name].  License: CC BY-NC-SA 4.0.  Last updated: [Date].  Revision history: [Revision history].  References: [References].  Categories: Chinese Idioms, Proverbs, Language, Culture.  Tags: Chinese Idioms, Proverbs, Language, Culture.  Related topics: Chinese Idioms, Proverbs, Language, Culture.  Related courses: Chinese Idioms, Proverbs, Language, Culture.  Related books: Chinese Idioms, Proverbs, Language, Culture.  Related articles: Chinese Idioms, Proverbs, Language, Culture.  Related videos: Chinese Idioms, Proverbs, Language, Culture.  Related podcasts: Chinese Idioms, Proverbs, Language, Culture.  Related images: Chinese Idioms, Proverbs, Language, Culture.  Related infographics: Chinese Idioms, Proverbs, Language, Culture.  Related quizzes: Chinese Idioms, Proverbs, Language, Culture.  Related games: Chinese Idioms, Proverbs, Language, Culture.  Related exercises: Chinese Idioms, Proverbs, Language, Culture.  Related worksheets: Chinese Idioms, Proverbs, Language, Culture.  Related flashcards: Chinese Idioms, Proverbs, Language, Culture.  Related study guides: Chinese Idioms, Proverbs, Language, Culture.  Related lesson plans: Chinese Idioms, Proverbs,"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,Foolish love like water
无功受禄,Get a reward without deserving it,Reward without merit,Literal: Literal translation: _______________________  Answer:  One tree one needle
无计可施,Utterly without resources,Nothing can be done,"No plan can be implemented  Answer:  No plan can be implemented  Explanation:  This idiom is used to describe a situation where one has no effective solution or plan to deal with a problem.  The word ""施"" is a verb meaning ""to implement"" or ""to put into effect"", and the phrase ""无计"" means ""no plan"" or ""no way"".  Together, they convey the idea that one has no viable plan or solution to a problem.  This idiom is often used in situations where one is facing a difficult or complex problem and is struggling to come up with a solution.  For example:  ""我想了很多办法，但还是无计可施，最后只好求助于专家。""  (I thought of many ways, but still no plan can be implemented, so I had to seek help from an expert.)  In this example, the speaker is describing a situation where they are facing a difficult problem and are unable to come up with a solution, so they have to seek help from someone with more expertise.  The idiom ""无计可施"" is a common expression in Chinese and is often used in everyday language to describe a situation where one is struggling to find a solution to a problem.  It is not typically used in formal or written language, but rather in informal conversations and spoken language.  Overall, the idiom ""无计可施"" is a useful expression for describing a situation where one is facing a difficult problem and is struggling to find a solution.  It is a common and relatable expression that is often used in everyday language.  The word ""施"" is a verb meaning ""to implement"" or ""to put into effect"", and the phrase ""无计"" means ""no plan"" or ""no way"".  Together, they convey the idea that one has no viable plan or solution to a problem.  This idiom is often used in situations where one is facing a difficult or complex problem and is struggling to come up with a solution.  For example:  ""我想了很多办法，但还是无计可施，最后只好求助于专家。""  (I thought of many ways, but still no plan can be implemented, so I had to seek help from an expert.)  In this example, the speaker is describing a situation where they are facing a difficult problem and are unable to come up with a solution, so they have to seek help from someone with more expertise."
无济于事,Useless,To no avail,Not aid to matter  (or)  Not benefit to thing  (or)  Not help to affair  (or)  Not assist to affair  (or)  Not benefit to affair  (or)  Not aid to affair  (or)  Not assist to thing  (or)  Not benefit to matter  (or)  Not help to thing  (or)  Not aid to thing  (or)  Not assist to matter  (or)  Not benefit to thing  (or)  Not help to matter  (or)  Not aid to affair  (or)  Not assist to matter  (or)  Not benefit to affair  (or)  Not help to affair  (or)  Not assist to thing  (or)  Not aid to matter  (or)  Not benefit to affair  (or)  Not help to thing  (or)  Not aid to thing  (or)  Not assist to affair  (or)  Not benefit to thing  (or)  Not aid to affair  (or)  Not help to matter  (or)  Not aid to thing  (or)  Not assist to affair  (or)  Not benefit to affair  (or)  Not aid to matter  (or)  Not help to affair  (or)  Not assist to thing  (or)  Not benefit to matter  (or)  Not aid to affair  (or)  Not help to thing  (or)  Not assist to affair  (or)  Not aid to thing  (or)  Not benefit to affair  (or)  Not help to matter  (or)  Not aid to thing  (or)  Not assist to matter  (or)  Not aid to affair  (or)  Not benefit to thing  (or)  Not aid to affair  (or)  Not help to affair  (or)  Not aid to thing  (or)  Not benefit to affair  (or)  Not assist to matter  (or)  Not aid to thing  (or)  Not benefit to matter  (or)  Not aid to affair  (or)  Not help to thing  (or)  Not assist to affair  (or)  Not aid to thing  (or)  Not benefit to affair  (or)  Not help to matter  (or)  Not aid to thing  (or)
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"- ""no things not enter three treasure hall"
无事生非,Create problems where none exists,Much Ado About Nothing,"She likes to create trouble and often quarrels with her colleagues, which affects the team's work efficiency."
无所适从,With no definite plan to follow,At a loss,"- ""no"
无恶不作,Commit all manner of crimes,Do no evil,"Do everything evil. Answer: He does everything evil. Explanation: This idiom is often used to describe someone who is extremely evil or wicked. Example: 他无恶不作，害了无数人。 (Tā wú è bù zuò, hài le wú shù rén.) Translation: He did everything bad and harmed countless people. Note: This idiom is often used to describe someone who is extremely evil or wicked. Idiom: 无恶不作 Explanation: (wú è bù zuò) Idiom Meaning: To do everything bad; to be utterly wicked. Example Sentence: 他无恶不作，害了无数人。 (Tā wú è bù zuò, hài le wú shù rén.) Translation: He did everything bad and harmed countless people. Note: This idiom is often used to describe someone who is extremely evil or wicked. Idiom: 无恶不作 Explanation: (wú è bù zuò) Idiom Meaning: To do everything bad; to be utterly wicked. Example Sentence: 他无恶不作，害了无数人。 (Tā wú è bù zuò, hài le wú shù rén.) Translation: He did everything bad and harmed countless people. Note: This idiom is often used to describe someone who is extremely evil or wicked. Idiom: 无恶不作 Explanation: (wú è bù zuò) Idiom Meaning: To do everything bad; to be utterly wicked. Example Sentence: 他无恶不作，害了无数人。 (Tā wú è bù zuò, hài le wú shù rén.) Translation: He did everything bad and harmed countless people. Note: This idiom is often used to describe someone who is extremely evil or wicked. Idiom: 无恶不作 Explanation: (wú è bù zuò) Idiom Meaning: To do everything bad; to be utterly wicked. Example Sentence: 他无恶不作，害了无数人。 (Tā wú è bù zuò, hài le wú shù rén.) Translation: He did everything bad and harmed countless people. Note: This idiom is often used to describe someone who is extremely evil or wicked. Idiom: 无恶不作 Explanation: (wú è bù zuò) Idiom Meaning: To do everything bad; to be utterly wicked. Example Sentence: 他"
无以复加,In the extreme,Can't be added,Idiom: 无以复加 (wú yǐ fù jiā)
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",无源之水，无本之木 → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a foundation cannot be established.  → Something without a basis cannot be relied upon.  → Something without roots cannot stand.  → Nothing can grow or flourish without a foundation.  → Something without a source cannot exist.  → Something without a
无缘无故,For no reason at all,For no reason,"He was unjustly fired, very unfair."
无庸赘述,It's unnecessary to go into details,Needless to say,No need to add extra words. |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
烟消云散,Disappear in a flash,Disappear into smoke,Smoke disappear cloud scatter
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,He has wasted years on this futile endeavor.
照猫画虎,Imitate,Draw cats and tigers,English translation: Copying a tiger by copying a cat
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","- She spent the most isolated time of her life in a city where she felt utterly alone, with no one to rely on, and disconnected from others."
煽风点火,Instigate,Fan the flames,"To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others to take action, often with the intention of causing trouble or chaos.  Result: To incite or provoke others"
熟视无睹,Ignore,Turn a blind eye,Literal: Familiar sight no see
燕巢幕上,Precarious,Swallow's Nest on the Curtain,A temporary or makeshift solution.
争权夺利,Scramble for power and profit,Scramble for power,"Struggle for power, contend for profit.  Note: Struggle for power, contend for profit.  The word ""struggle"" here is more like ""compete"" or ""vie"" for power and profit.  The idiom is often used to describe a situation where people are competing for power and wealth.  It can also be used to describe a situation where people are fighting over something that is scarce or valuable.  The idiom is often used in a negative sense to describe a situation where people are being selfish and only looking out for their own interests.  It can also be used to describe a situation where people are being ruthless and willing to do whatever it takes to get what they want.  The idiom is often used in business and politics to describe a situation where people are competing for power and wealth, but it can also be used in other contexts such as sports or education.  The idiom is often used to describe a situation where people are being overly competitive and only looking out for their own interests.  It can also be used to describe a situation where people are being dishonest and deceitful in their pursuit of power and wealth.  The idiom is often used to describe a situation where people are being ruthless and willing to do whatever it takes to get what they want, even if it means hurting others.  The idiom is often used to describe a situation where people are being overly ambitious and only looking out for their own interests.  The idiom is often used to describe a situation where people are being selfish and only looking out for their own interests, but it can also be used to describe a situation where people are being honest and fair in their pursuit of power and wealth.  The idiom is often used to describe a situation where people are being overly competitive and only looking out for their own interests, but it can also be be used to describe a situation where people are being cooperative and working together for the common good.  The idiom is often used to describe a situation where people are being ruthless and willing to do whatever it takes to get what they want, but it can also be used to describe a situation where people are being honest and fair in their pursuit of power and wealth.  The idiom is often used to describe a situation where people are being overly ambitious and only looking out for their own interests, but it can also be used to describe a situation where people are being cooperative and working together for the common good.  The idiom is often used to describe a situation where"
争长论短,Squabble,Debating long and short,They spent the entire afternoon arguing about unimportant matters.
为民请命,Plead in the name of the people,Pray for the people,qǐng) - to ask for/to request
为非作歹,Break the law,To do evil,to do evil under the guise of good.
为富不仁,Be rich and cruel,For the rich,Literal: Translation: To be rich not benevolent.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,Yes
为虎作伥,Help a villain do evil,Play for the tiger,Make minion for tiger | Edited Answer |
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,to drive birds out of a thicket.
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one pleases.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,to drive fish from a deep pool
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,Literal translation: One pot boils into one pot of soup.
片甲不留,The army is completely wiped out,No armor left,这句话的意思是彻底离开，什么都没有留下。
片瓦无存,Be razed to the ground,No tiles left,Not a single tile remains.  I hope it is correct.
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The final answer is:
