Unnamed: 0,src,true_meaning,predicted
10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,Keep it terse and faithful to each component.
11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,?
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,NO_MATCH
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,The sentence is a jumbled mess of words and phrases that don't make sense.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google's home page is available for 30 days.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,Report all criminals for lockdown. Explain in good English.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","Those who became kafirs while sitting did not consider the fact that the sky and the earth were sealed (closed) so we opened them both and we ourselves created the mysterious thing from water, so these people will not believe in it."
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"You'll be fine, aren't you?"
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Use a new approach to refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO] and easily see the difference between your actual annual profits and the annual profit you get from this approach.
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We need to go to a hospital.
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I am not going to drink it.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"And in the relationship of this prophet, he is a trustworthy witness in the hearts of the people and he speaks well with his own words."
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But a deal was made for Marsidiz. It's been four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,- यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! -
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अधिक ज़रूरत है। अनुवाद के लिए अध
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,We have gathered everyone around to help him.
27,MURPH:,MURPH:,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,The way they are standing on the mountains.
29,गाढ़ा,Bold,"Keep it brief and accurate, no commentary."
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,यह शब्द आपको अपने देश के लिए बात करने के लिए उपयोग किया जाता है.
31,कॉन्फ़िगर संकुल,Configure external packages,"Keep it concise and faithful to each component. No commentary, just the literal translation."
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",The bank has denied the claim that it has received an inquiry from the authorities regarding the issue of the loan.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",The people who do bad work or are bad people or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all the time or are bad all
34,ये तो सठीया गए हैं,Ignore him. He's senile.,ये तो सठीया गए हैं जिनके लिए ज्यादा अनुभव नहीं है।
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',The user '%s' was unable to access the DN for some reason.
36,EMAIL OF TRANSLATORS,Your names,Keep it terse and faithful to each component.
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"Rajesh Ranjan (rajeshkajha@yahoo.com, rranjan@redhat.com) has hit this page %d times."
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","The love of humans is made evident by the fact that they are like beautiful women, sons, piles of gold and silver, and well-known horses (chosen) and saddles, and carts and farming. This is all the material of this worldly life, and there is a good place for it in the hands of Allah."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",Output:
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,डिस्क में लिखने के लिए कोई गीत नहीं है।
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.","The English translation of the given Chinese sentence is: ""The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given Chinese sentence is: 'The English translation of the given"
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,कुछ भी नहीं किया जा सकता है? - Can nothing be done?
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- No, he went outside once."
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I don't know what this red red word is.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The builder will be hit by the spring.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),कोरियाई (_UHC)_
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know what I'm doing for you. Do you know what I'm doing for you? No, you don't know"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the sky and the earth?"" they will definitely say, ""Allah did."" Say, ""What is your opinion? If Allah wants to give me a task, can those who you call upon stop it? Or if Allah wants to show mercy to me, can they stop it?"" Say, ""Allah is enough for me. I have faith in Him."" If you ask them, ""Who created the sky and the earth?"" they will definitely say, ""Allah did."" Say, ""What is your opinion? If Allah wants to give me a task, can those who you call upon stop it? Or if Allah wants to show mercy to me, can they stop it?"" Say, ""Allah is enough for me. I have faith in Him."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","The man saw a woman walking behind him and said, ""This is your walking style. Definitely your walking style is very powerful."" He took her to his house and made her walk in his powerful walking style."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the area in the picture (_n)
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, according to my thoughts."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","It's possible that this is also a clue, everything else."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I saw the trains passing by the military camps full of garbage in the barrel.
55,जोड़ें,Add,Add and subtract.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।
57,अगला (_N),_Next,"Next day, after the next chapter, you should make a big decision about your thoughts."
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,"You need to provide more context or information about the situation and the people involved in order to give a natural English translation of the given sentence. The sentence provided is in Hindi and translates to ""You need to provide more context or information about the situation and the people involved in order to give a natural English translation of the given sentence. The sentence provided is in Hindi and translates to ""You need to provide more context or information about the situation and the people involved in order to give a natural English translation of the given sentence."
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",अपने रहने के लिए अपने निजी शिक्षकों को भी देखें।
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"The essence of poetry is to capture and express God's glory, which is reflected in everything in the sky and on the earth."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,"- This is a natural English translation: ""It doesn't matter where it is."
62,री-लोड फ़ाइल,Reload current file,री-लोड फ़ाइल बनाएं
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"In ignorance, there is not ... in the form of mercy."
64,आगे बढ़ें,Proceed,Keep it terse and faithful to each component.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"Definitely, your Lord is turning towards you."
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"- अगर आप अभी तक फुटबॉल दायर की थी? - नहीं, मैं अभी तक फुटबॉल दायर नहीं थी।"
67,घड़ीName,Clock,Time
68,डंपलिंग दल!,Dumpling Squad!,(Dampling dal!)
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",", उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उन्होंने उसकी शुरुआत नहीं की और उन्होंने उसकी शुरुआत नहीं की। उ"
70,Yahoo! Japan,Yahoo! Japan,Yahoo! Japan
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The network conference blog made a mistake.
72,विषय सूची (_C),_Contents,विषय सूची (_C_) एक विशेष विषय के बारे में विस्तारित विवरण या विषय संक्षिप्त रूप से वर्णित किया जाता है।
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","The task is asking you to translate a sentence from Hindi to English, providing a natural English translation that is clear and natural-sounding, while avoiding literal translations."
74,संलग्नक स्मारक,Attachment Reminder,संलग्नक स्मारक
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You have mixed a bunch of magic tricks and swords with a juggling act.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",And it will rain from the sky on you.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,I have tried to think about and read about many things.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,"The event could not be cancelled due to a mistake, but it was cancelled due to another mistake."
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"In the last three years, hundreds of new blogs and forums have been created. It has been a large and very good blog."
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and it saw the crazy woman in the bath tub. It pulled her out of the bath tub and took her outside."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","तुम देर से, सुंदर लड़के हैं."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,"I don't want to do anything for you, but I want to exist for you. This is the purpose of existence."
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,: The battery is fully charged.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"I want to hear loud laughter, start the Climate Camp 2009."
86,छवि (_I),_Image,छवि (_I) अपने आप देखना_ (I see myself in the mirror)
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,The selected image can be opened in different applications.
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","Keep it terse and faithful to each component. No commentary, just the literal gloss."
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",The fear of hearing about your life from your friends is what I feel.
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.",अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह नही कर दूँगा।
92,तुम्हारे रंग लग गया है.,You got paint on you.,You are getting hot under the collar.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","Hello, my name is Dick Halloren. What is your name?"
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","We know what they say, but you shouldn't try to convince them. So, you should give them advice from the Quran, which we fear."
95,भैरवा!,Bhairava!,Bhairava!
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,"If my father could see me now... he wouldn't be able to say that I am watching my daughter's life, but he could say that I am watching my daughter's life."
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,Complete Tet in 15 minutes.
98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,We are happy to be with a girl instead of a poor boy.
99,जोड़ें (d),Add,जोड़ें (d) और अनुच्छेद (d) के लिए एक वाक्य बनाएँ।
100,मैं अपने बच्चे है.,L have your child.,मैं अपने बच्चे है.
