Unnamed: 0,src,true_meaning,predicted
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ... इसके बाद दो साल के लिए यह बात नहीं थी कि यह एक शांत गंदगी था।
55,जोड़ें,Add,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"Please share your blog with international reporters and writers, so they can keep it up."
57,अगला (_N),_Next,Keep it brief and faithful to each element.
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं. आप अपने तत्वों को निर्दिष्ट करने के लिए उपयोग कर सकते हैं।
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","One who is willing to give his fruits at any time, by the permission of his Lord, Allah gives them to the people, so that they may become awake."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"The sky and the earth are all filled with wonders, and the one who sees them all is the ultimate master of the universe."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- This is not a direction.
62,री-लोड फ़ाइल,Reload current file,The R-Reload file creates its latest file structure with its latest R-Reload file.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,अज्ञान में ही नहीं है ... मासूमियत के रूप में।
64,आगे बढ़ें,Proceed,आगे बढ़ें
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"Without a doubt, you are turning towards your Lord."
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,- अगर आप अभी तक फुटबॉल दायर की थी? तो आपको अब खेलने के लिए बहुत बेहतर होगा।
67,घड़ीName,Clock,Clock Name: Clock
68,डंपलिंग दल!,Dumpling Squad!,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","And we will say, 'We believe in it.' However, it is not possible for them to find it at such a distant place, they did not need to know its necessity based on their experiences."
70,Yahoo! Japan,Yahoo! Japan,"Yahoo! Japan is a major player in the Japanese search engine market, having worked hard to improve its search engine and providing reliable information for many Japanese users."
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The Net's Gathering Blog has provided a summary: a paragraph has been given for the purpose of expressing actual thoughts.
72,विषय सूची (_C),_Contents,The difference between the topic lists (_C_) and (_D_) is described in detail.
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",उसे अपने अंगों को बनाने के लिए उसे डालना चाहिए.
74,संलग्नक स्मारक,Attachment Reminder,बनाना
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You hit a sword and a cluster of illusions with a thud.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा।
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,मैंने अपनी शिक्षा के लिए अच्छी तरह से उपलब्ध सामान्य विषयों के बारे में अध्ययन किया है और अन्य विषयों के बारे में अधिक जानकारी जोड़ ली है. मैंने अपनी शिक्षा के लिए अच्छी तरह से उपलब्ध सामान्य विषयों के बारे में अध्ययन किया है और अन्य विषयों के बारे में अधिक जानकारी जोड़ ली है. मैंने अपनी शिक्षा के लिए अच्छी तरह से उपलब्ध सामान्य विषयों के बारे में अध्ययन किया है और अन्य विषयों के बारे में अधिक जानकारी जोड़ ली है. मैंने अपनी शिक्षा के लिए अच्छी तरह से उपलब्ध सामान्य विषयों के बारे में अध्ययन किया है और अन्य विषयों के बारे में अधिक जानक
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The project could not be terminated due to a mistake.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"In the past three years, hundreds of new blogs and forums have been created, and they are still a big power in use today."
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",उसने उसे बाथ टब से बाहर निकाला और उसे बाहर दिया.
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You are late, beautiful boys."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,I don't want to be a babysitter.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,Battery level is good.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
86,छवि (_I),_Image,छवि (_I) बनाना_ (to make a picture)
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,चयनित छवि भिन्न अनुप्रयोग से खोलें
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है।
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",The people of my community are frightening me with their constant questioning.
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If the agreement has been reached on Hasan Khan's security, it is a very serious matter."
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",तो तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम
92,तुम्हारे रंग लग गया है.,You got paint on you.,तुम्हारे रंग लग गया है.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","नमस्ते, मेरा नाम डिक हैलोरन है. मैं एक विश्वविद्यालय के अध्यापक हूँ और मैं आपके लिए एक बहुत ही आम विषय की एक खोज देनी चाहता हूँ।"
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","We know that they say something, but you should not become a slanderer on them. Therefore, you should give advice to them which our intuition is afraid of."
95,भैरवा!,Bhairava!,भैरवा! (Bhairava!)
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,If my father could see me now... then he would speak very well.
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,"In 15 minutes, turn off the Tet (electricity) switch."
98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,We are happy to have a girl instead of a beggar boy.
99,जोड़ें (d),Add,और अच्छी तरह से प्रत्येक भाग को तुलना करें।
100,मैं अपने बच्चे है.,L have your child.,I am my child.
101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.","The literal English translation for the given Chinese sentence is: ""Both of the noses of the people were shown... and two more and the noses of the people came."
102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,"And at dawn and dusk, respect him - he cannot stay."
103,2O लाख पाउंड.,2O million pounds.,"200,000 pounds."
104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","The Lord of the Sky and Earth, the Lord of the Throne, who is greater and higher than him who speaks to him."
105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,- तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम अकेले रहना चाहिए! - तुम
106,%s (%s),%s (%s),%s (%s)
107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,तुम्हें एक बड़े बाजार में जाना चाहिए जहाँ तुम्हारे दोस्तों के साथ खेल सकते हैं।
108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.","Keep it brief and true to each component. No commentary, just the literal translation."
109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.","No, I am in between. I cannot say that I can understand this sentence well. The meaning is that I can understand this sentence well and it should be understood well."
110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...","Boston and Ann. J. Wilkins revealed their views after the financial disputes, and it was estimated that they would reveal their views on a certain day."
111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",Then you will definitely die.
112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],The man is speaking in his mother tongue.
113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,दिखाएँ पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी रूप में चला गया है।
114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?","So, are these people really the messengers of the Last Day, such that when a day comes, their signs are already fulfilled, and when the Last Day comes, where is the advice for them (in the face of it)?"
115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",The day's drumbeat was a bullet today.
116,आरंभिक तारीख अवैध है.,Start date invalid.,The initial date is invalid.
117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).","William Lang has posted some parodies of Google and Baidu videos in which Google called Baidu ""hundred pounds"" (i.e. ""heavy"") and Baidu called Google a foreign company."
118,यह एक चूहा नहीं है!,It's not a rat!,यह एक बड़ा चूहा है। (This is a big joke!)
119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),के लिए एक विशेष संकेत विकसित करने के लिए अधिकतम अंकों की आवश्यकता है।
