Unnamed: 0,src,true_meaning,predicted
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,Report all the prisoners for the lockdown.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","Whoever sat as infidels, did not consider that the sky and the earth were sealed (closed) so we opened them (unsealed) and we ourselves created the free thing on which they did not believe."
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"आप ठीक हो जाएगा रहे हैं, अरे नहीं; अपने बच्चों के लिए एक बेहतर चीज़ नहीं है।"
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We should go to a hospital.
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,You should see your own wine.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"Are these people (who say) that this (Prophet) has tied a false promise to God, if so, then God wants, then He will put a ring on your heart (so that you cannot speak) and God wants to prove the truth by his words and he has tied the lie to the hearts of the people with certainty."
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But Marsidiz had it in for him. It was four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,- यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! -
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",They will be able to find their way back to their own side.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,And we have gathered all four directions for him.
27,MURPH:,MURPH:,मूफ़्र कहते हैं कि वे कुछ दिनों के लिए बीमारी में होंगे।
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,And the mountains are how they are standing.
29,गाढ़ा,Bold,Keep it terse and faithful to each component.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,And I have prepared for you the word that is being said. It is a big word that gives you a lot of pleasure.
31,कॉन्फ़िगर संकुल,Configure external packages,Configure the system to compare with the configuration file.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",The bank has denied the tip by saying that the bank has received an application for information from the authorities regarding the tip.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","The people who do bad things and give bad advice are the ones who believe that we will treat them equally to those who have faith and do good work, and whose lives and deaths are one and the same."
34,ये तो सठीया गए हैं,Ignore him. He's senile.,These are the same.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',The user '%s' failed to get the document DN.
36,EMAIL OF TRANSLATORS,Your names,"The English translation of the Chinese sentence ""Keep it terse and faithful to each component"" is ""Keep it brief and accurate for each part."
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,(1) A sentence explanation (cultural meaning) and
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","The love that is evident in the eyes of humans for things they desire is that they are beautiful women, sons, piles of gold and silver, and horses with saddles and reins. This is all the material of worldly life, and there is a good place for it in the hands of Allah. Therefore, it is a good idea that it is a good idea."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","And say, 'My Lord! You have given me good things and taken away my good things, and given me the strength to do what I want."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song written on the disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",The educated reader from Bangladesh has written a post about the traditional celebration of Bangla New Year and the cultural heritage of Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,कुछ भी नहीं किया जा सकता है? (kuch bhi nahiya jaa sakata hai?)
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- Have you hit him with a bicycle pump? - No, I've put him in a football."
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I think they are afraid to leave me.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring will break the chain.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),"Keep it terse and faithful to each component. No commentary, just the literal gloss."
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you know what I'm doing for you, do you know what I'm doing for you?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the sky and the earth?"" they will definitely say, ""Allah did."" Say, ""What is your opinion? If Allah wants to give me a task, can those who you call upon, who you call upon, stop the task Allah has given me? Or if Allah wants to show me mercy, can they stop Allah's mercy?"" Say, ""Allah is enough for me. I have faith in Him."" If you ask them, ""Who created the sky and the earth?"" they will definitely say, ""Allah did."" Say, ""What is your opinion? If Allah wants to give me a task, can those who you call upon, who you call upon, stop the task Allah has given me? Or if Allah wants to show me mercy, can they stop Allah's mercy?"" Say, ""Allah is enough for me. I have faith in Him."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","When he saw his shirt was hanging behind him, he said, ""This is the pace of women. Definitely your pace is a great pace of fear."" He increased his pace and gave him a great pace of fear."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"In the picture, show the area (_n) and provide the tools (_n) to create that picture."
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, as per my thoughts."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a curse, everything. It's possible that this is also a"
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"The soldiers were eventually able to enter the city and advance further into it, fighting their way through the streets and making their way through the city block by block."
55,जोड़ें,Add,जोड़ें और बिल्कुल अनुवाद करें।
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Publish international reporters and writers to keep them in your blog.
57,अगला (_N),_Next,To multiply by the next one
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in the Kenway Corporation and you are the head of the Mission Control. You can control your employees based on your instructions.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With Allah's permission, he always gives his fruit at every moment. Allah gives them a taste, so that they may wake up."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"कोई कोई चीज जो सारे आसमान और ज़मीन पर है, वह ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है।"
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- This word can be expressed in different ways.
62,री-लोड फ़ाइल,Reload current file,Create a new file
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"In ignorance, there is no purity in its form."
64,आगे बढ़ें,Proceed,आगे बढ़ें
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"The sentence is translated to English, but it is not a natural English sentence. The translation is based on the literal meaning of the words, but it does not convey the intended cultural meaning."
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"- नहीं, अभी तक फुटबॉल दायर नहीं थी।"
67,घड़ीName,Clock,Clock Name: Clock
68,डंपलिंग दल!,Dumpling Squad!,Dumping the load! This is a good idea.
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",We'll translate the given sentence into English while maintaining its cultural meaning and avoiding literal translations.
70,Yahoo! Japan,Yahoo! Japan,"याहू! जपान के नेता, मसायोशियो मोन, ने कहा कि कंपनी ने जपान में मोबाइल सर्च सेवा की शुरुआत नहीं कीगी।"
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The Net's gathering blog has given a response.
72,विषय सूची (_C),_Contents,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","With him, he can put it to work. Putting it to work is his special right."
74,संलग्नक स्मारक,Attachment Reminder,Make a memorial plaque.
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You have mixed a bunch of magic and foolishness with a sword. You play with it to make it better for your life.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",It will rain from above the sky.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,I've been thinking and reading about a lot of things.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,NO_MATCH
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,The number of blogs and forums that have been created in the past three years is impressive.
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and he saw a crazy woman in the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took her out of the bathroom and took her out of the bathroom. He took"
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You are late, beautiful boys."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,"And I don't want to work with you. This is not an interpretation, but a literal gloss."
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery life is good.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,I want a loud and enthusiastic sound to prepare for the start of the Climate Camp 2009.
86,छवि (_I),_Image,Keep it concise and faithful to each component.
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,चयनित छवि को खोलने के लिए अनुप्रयोग का चयन करें और उसे चित्रण करें।
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",Creating you all and then (after death) lifting you up is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up) is like a person (creating and lifting up)
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-","And to my people! I am afraid of the days when I have to ask and beg for your help, which has not happened until now."
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If a treaty has been signed to protect Hasan Khan's safety, it is a very serious matter."
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",तुम्हारा इस नाम का भी बाल बनाना नहीं चाहता।
92,तुम्हारे रंग लग गया है.,You got paint on you.,Your color has come on.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","आपका नाम क्या है? नमस्ते, मेरा नाम डिक हैलोरन है. आपका नाम क्या है?"
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","The speaker believes that the Quran is a source of guidance and wisdom, and that it can help people make better decisions."
95,भैरवा!,Bhairava!,Bhairava!
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,If my father could see me now... he would be very good-looking.
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,15 minutes to turn on the Tet
98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,We are happy to be married to a girl instead of a poor man.
99,जोड़ें (d),Add,जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़
100,मैं अपने बच्चे है.,L have your child.,मैं अपने बच्चे है. मैं उन्हें अपने दोस्तों के साथ बात करने के लिए बुलाता हूँ.
101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।
102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
103,2O लाख पाउंड.,2O million pounds.,"20,000,000 pounds. This money has been tied up in most countries and nations around the world."
104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","The ruler of the sky and earth, the lord of the throne, who is greater and higher than him, who speaks about it."
