Unnamed: 0,src,true_meaning,predicted
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,"So, you are ready to say it for your friends."
31,कॉन्फ़िगर संकुल,Configure external packages,"Keep it concise and accurate to each part, no explanation, just the literal translation."
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",The bank has denied the tip that the bank has received an instruction from the authorities to provide information to the creditors this month.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people who do bad work, do they think that we will treat them like those who have faith and do good work and their life and death will be the same? These people"
34,ये तो सठीया गए हैं,Ignore him. He's senile.,ये तो सठीया गए हैं और आपको ये ज्ञान देते हैं।
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',DN's attempt to provide service to user '%s' has failed.
36,EMAIL OF TRANSLATORS,Your names,This is an email from the translators.
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"Rajesh Ranjan (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page"
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People are naturally attracted to things that they desire, such as beautiful women, children, precious jewels, and well-trained horses. All of this is part of the material life, and there is a good place for it in the hands of Allah."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",Translation:
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on a disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,"Nothing can be done, can it?"
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- नहीं, मैंने उसे एक बालक के लिए उसकी एक बालकी बेच दी थी।"
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I think they are worried about me being away from them. This is very good for my friends.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring will be caught by the net.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),"The university's economics team has decided to create a new tool for its faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use, which will allow them to create a new tool for their faculty to use"
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you don't know what I'm going to tell you."
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the sky and the earth?"" they will definitely say, ""Allah created them."" Say, ""What is your opinion? If Allah has sent a duty upon me, can those whom you call upon prevent Allah from fulfilling it? Or if Allah has shown mercy upon me, can they prevent Him from showing mercy?"" Say, ""Allah is sufficient for me. He who has confidence in Him has confidence."" If you ask them, ""Who created the sky and the earth?"" they will definitely say, ""Allah created them."" Say, ""What is your opinion? If Allah has sent a duty upon me, can those whom you call upon prevent Allah from fulfilling it? Or if Allah has shown mercy upon me, can they prevent Him from showing mercy?"" Say, ""Allah is sufficient for me. He who has confidence in Him has confidence."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",उसने उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके बाद दो दिनों में उसके नाम का एक बार्ता लिखा और उसके ब
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"The sentence ""दृश्य में क्षेत्र दिखायें (_n)"" translates to ""Show the area in the picture"" in English."
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"शुक्रिया, मेरे खयाल से।"
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","Output: It's possible that this is also a curse, everything."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I have seen the noise of the army camps, and they are full of the smell of the jar."
55,जोड़ें,Add,जोड़ें अनुच्छेद और अनुवाद के अनुसार।
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"Keep it concise and accurate to each component. No commentary, just the literal translation."
57,अगला (_N),_Next,"To make a decision, it will take you a lot of time."
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You need to follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the rule that you have to talk to your superiors and follow the
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","। जब आप अपने रब के लिए अपनी बातों को दिखाते हैं, तो अपने रब ने आपको बताया है कि आप अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को दिखाने वाले नहीं हैं। आप अपने रब के लिए अपनी बातों को द"
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- यह एक अनिवार्य और वास्तविक रूप से अनिवार्य है।
62,री-लोड फ़ाइल,Reload current file,To load a specific file for re-loading.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"In ignorance, there is not ... in the form of piety."
64,आगे बढ़ें,Proceed,आगे बढ़ें अर्थात उत्तर में जाएं और आप अपने अंतर्गत जानेंगे अर्थात आपको अपने अंतर्गत जाने की योजना बनाने की जरूरत है।
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,Your Lord is certainly turning towards you.
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"- अगर आप अभी तक फुटबॉल दायर की थी? - नहीं, अब आप अपनी बात कर सकते हैं।"
67,घड़ीName,Clock,Keep it terse and faithful to each component.
68,डंपलिंग दल!,Dumpling Squad!,"डंपलिंग डिलीवर करना और एक विशेष तरीके से एक सामग्री को लिखना। निर्देशांकन नहीं, बेहतरीन अनुवाद केवल वाक्यांशों का अनुवाद।"
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","And we will say, ""We believe in it."" However, it is not possible for them to find it so far away."
70,Yahoo! Japan,Yahoo! Japan,Yahoo! Japan has launched a new service that allows users to search for information on the internet using the Japanese language.
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The network blog shared its findings.
72,विषय सूची (_C),_Contents,विषय सूची (_C_) बनाना
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","The translation of the given sentence is: ""And with him, he can put him to work, and he will be called to him."
74,संलग्नक स्मारक,Attachment Reminder,संलग्नक स्मारक नहीं हैं।
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You will be given a sword and a bundle of magic tricks. You will send it to someone who will take it outside the tricks.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",(And) rain will fall from the sky onto you.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,डिस्क में लिखने के लिए कोई गीत नहीं है।
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,"I have tried to think about and read about many things. I have gained more knowledge about this subject, but it is not very certain."
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The event could not be canceled due to a mistake.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"In the past three years, hundreds of new blogs and forums have been created. This is particularly significant for the international development."
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उसे बाथ टब में लाया. उसने उसे तालाब में बाहर निकाला और उ
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You are handsome, even if you are late."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,And I don't want to do anything for you.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is fully charged.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"I want to hear the laughter of the people, start the Climate Camp 2009."
86,छवि (_I),_Image,A new inspection is required for the image (_I).
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Select the picture without using unnecessary tools or methods.
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","You all create and then rise, just like one person creating and rising. Definitely, God (of you all) is hearing and looking at everything."
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",And those of my people! The fear of your day of reckoning is upon me.
