Unnamed: 0,src,true_meaning,predicted
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है।
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But Marsidiz had been given the task. It was four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,- यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! -
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",They will be able to reach out to those who are important to them.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,And we have brought it together from all sides.
27,MURPH:,MURPH:,MURPH: A man is only as good as his word.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,उनके लिए एक आदर्श बनाना चाहिए।
29,गाढ़ा,Bold,Speak your mind clearly and concisely.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,"And he prepared for me the word to say, which is very good for you."
31,कॉन्फ़िगर संकुल,Configure external packages,Configure the system in a special way to divide it into a special way.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","The bank has denied the claim about the bank's statement on the issue of inflation, but it has confirmed that the bank has received an invitation from the government to provide information about the issue."
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","The people who treat their own people as equals and do good work, and their death and life are the same, these people impose harsh rules."
34,ये तो सठीया गए हैं,Ignore him. He's senile.,"They are the ones who have fallen, they are not yours."
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',It failed to provide the user '%s' with the document.
36,EMAIL OF TRANSLATORS,Your names,Keep it terse and faithful to each component.
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,Rajesh Kajha has hit(s) on this page.
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","Human beings feel the beauty of love towards their chosen things, such as women, sons, piles of gold and silver, and horses with saddles and reins. This is all the material of worldly life, and there is a good place for it in the hands of Allah."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",Translation:
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.","The native speaker would actually say: ""The author of the article from the city of Anardine has written a post about the traditional festival and cultural heritage of the Bangla New Year Poela Boishak in Bangladesh."
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,कुछ भी नहीं किया जा सकता है? क्योंकि यह एक अनिर्दिष्ट वेबसाइट है।
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- नहीं, वह उसे एक टेलीविजन से मारा।"
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I think they're worried about me.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The lazy spring will be caught.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),कोरियाई (_UHC)_
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you know what I'm doing for you, but do you know why?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the sky and earth?"" they will definitely say, ""Allah did."" Say, ""What is your opinion? If Allah wants to impose a duty on me, can those who you call upon to turn away from Allah's duty? Or if Allah wants to show mercy to me, can those who you call upon to stop Allah's mercy?"" Say, ""Allah is sufficient for me. I rely on Him."" If you ask them, ""Who created the sky and earth?"" they will definitely say, ""Allah did."" Say, ""What is your opinion? If Allah wants to impose a duty on me, can those who you call upon to turn away from Allah's duty? Or if Allah wants to show mercy to me, can those who you call upon to stop Allah's mercy?"" Say, ""Allah is sufficient for me. I rely on Him."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी चाल देखी। उसने उसकी च
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"In the picture, show the area (_n) and give it a name (_n) after that."
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, as per my thoughts."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","It's possible that this is also a dress, but you need to know more about it."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I've seen military camps being bombed by a huge amount of smoke from a huge jar.
55,जोड़ें,Add,अपने अंगों को एकत्रित करें और उन्हें अपने अंगों के बराबर रखें।
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।
57,अगला (_N),_Next,अगला (_N) या अगली (_N) अपने अनुभव के लिए एक अनुभव देते हैं।
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,"You are making a strong case for your beliefs, and you are confident in your convictions."
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","The person is always giving his fruit with the permission of his Lord, so that they may wake up."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Whatever is in the sky and on the earth, the Almighty has made it its own and the most eloquent of sayings."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- It doesn't matter where it is.
62,री-लोड फ़ाइल,Reload current file,एक संग्रहालय के री-स्टोरी को बदलने के लिए एक विशेष री-स्टोरी बनाता है।
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,There is no mystery in ignorance ... in the form of piety.
64,आगे बढ़ें,Proceed,Keep it terse and faithful to each component.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"The sentence means ""Your Lordship is always turning towards you."" In this context, it implies that the person being addressed is the one who is being guided or directed towards the right path."
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"- नहीं, आपको बताना चाहिए कि आप क्या करते हैं।"
67,घड़ीName,Clock,What is the name of the clock?
68,डंपलिंग दल!,Dumpling Squad!,Explanation:
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","And we will say, ""We believe in it."" However, it is not possible for them to reach such a faraway place."
70,Yahoo! Japan,Yahoo! Japan,Yahoo Japan is a Japanese portal website operated by Yahoo Japan Corporation.
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,नेट के सम्मेलन ब्लॉग ने रपट दी: आपको अपने लेखों को अपने लेखों के बारे में बताने के लिए एक बेहतर तरीका दिया है।
72,विषय सूची (_C),_Contents,"In the subject list (C) and subject list (D), some subjects have been repeated in the subject list (C)."
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",उसे अपने दोस्तों के साथ बात करने के लिए उसे भी देखना चाहिए.
74,संलग्नक स्मारक,Attachment Reminder,बनें
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,"You've got a sword and a bunch of magic tricks, and you're about to have a wild time."
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",And you will be covered by rain from the heavens.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,I have tried to think about and read many things. It was very good.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,"The idiom ""कार्यक्रम विलोपित नहीं किया जा सका"" means ""the project could not be canceled"". It is used to explain that the project could not be canceled due to a mistake."
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,This is a great way to learn about different topics and have conversations with others. It's like having a big library of information at your fingertips.
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and she saw the crazy woman in the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told her to go to the bathroom. She told"
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. तुम देखो देखो, तुम देखो देखो. त"
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,I don't want to do work with you. It's very good for you.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery's charge level is high.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए आपको अपनी ज़ोर देनी चाहिए।"
86,छवि (_I),_Image,A picture is worth a thousand words.
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Keep it terse and faithful to each component.
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","Keep it terse and faithful to each component. No commentary, just the literal gloss."
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है।
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If an agreement has been reached with Hasan Khan's security, this is a very serious matter."
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",तुम दस बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस
92,तुम्हारे रंग लग गया है.,You got paint on you.,Your color has come on.
