Unnamed: 0,src,true_meaning,predicted
10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,This is good like a film of a type.
11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,Is the current stream seekable?
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,Please invite two unknown men to this house without revealing your identity. This was made for your elder brother.
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,This sentence is very confusing and doesn't make sense in English.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google's homepage has undergone regular changes over the past 30 years.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,"Report on all prisoners for lockdown. After that, sit in your own place to see them."
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","Those who consider themselves infidels may not have realized that the sky and the earth were sealed (closed) and we opened them, and we created the intelligent thing from water, and they will not believe in it."
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"आप ठीक हो जाएगा रहे हैं, अरे नहीं; यह बात भी ठीक हो जाएगी।"
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We must go to a hospital.
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What is your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I won't drink it.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,।
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?","The sentence ""लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।"" translates to ""But Marsidiz's last part was taken away. I remember four weeks ago."
24,- यहाँ नहीं नहीं!,- No. Not here!,- यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! - यहाँ नहीं नहीं! -
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,","Keep it terse and faithful to each component. No commentary, just the literal gloss."
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,And we have gathered all four directions together.
27,MURPH:,MURPH:,I'm very proud of the fact that I'm here.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं।
29,गाढ़ा,Bold,Keep it terse and faithful to each component.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,"This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about. This is a very important thing for me, something that I can't tell anyone about."
31,कॉन्फ़िगर संकुल,Configure external packages,Configuring the complete information in a specific file and using it for the application is very helpful.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",The bank has denied that it has been given information by the authorities about the payment of fees to the vendors this month.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","Are these people the ones who will be considered equal to the others who have faith and continue to do good work, and their life and death will be the same? Or are these people imposing harsh rules on others who have faith and continue to do good work?"
34,ये तो सठीया गए हैं,Ignore him. He's senile.,These are terse.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',"Keep it terse and faithful to each component. No commentary, just the literal gloss."
36,EMAIL OF TRANSLATORS,Your names,Keep it terse and faithful to each component.
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,(1) A sentence explanation (cultural meaning) and
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","The sentence means that people feel good about things that make them happy, such as their loved ones, their possessions, and their achievements. It also suggests that these things are part of the material world and that God has a good place for them. The result is a short, natural English sentence that conveys the meaning of the original sentence."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","And say, 'My Lord! Let me enter with good and let me come out with good, and give me the power to help me."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,Keep it terse and faithful to each component.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,"कुछ भी नहीं किया जा सकता है? यह बात यह नहीं है कि कोई नहीं कर सकता है, बल्कि कोई नहीं कर सकता है और उसे नहीं देखा जा सकता है।"
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- No, he was a bill."
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,"I think they are afraid of me, so they tell their superiors that I can't do anything bad."
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The straw hat will be pulled down.
46,मैं नहीं जानता.,I don't know.,Explanation:
47,कोरियाई (_UHC),Korean (_UHC),"The result is that the Korean company UHC has chosen its name based on its industry or field of operation, which reflects its identity and reputation in the market."
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you know what I'm doing for you, do you know what I'm doing for you?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the heavens and the earth?"" they will certainly say, ""Allah."" Say, ""What is your opinion? If Allah has commanded you to do something, can you prevent Allah from doing it? Or if Allah has commanded you to do something, can you stop Allah from doing it?"" Say, ""Allah is enough for me. I put my trust in Him."" This is not how Allah speaks, but this is how He speaks."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","When I saw his shirt hanging behind him, he said, ""This is the pace of women. Definitely, your pace is very fierce."" Then he told his friends that his pace is very fierce and he gave them the freedom to keep their pace separate from his."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"In the image, show the area."
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, as per my thoughts."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","Output: It's possible that it's also a curse, everything."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I saw the trains passing by the army camps, and they were filled with rotten food, and they were given a big claim ..."
55,जोड़ें,Add,Combine and distinguish.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"Keep it concise and accurate to each component. No commentary, just the literal translation."
57,अगला (_N),_Next,The next one (_N_)
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in charge of the Kenway Mission Control and you are a member of the global community.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे"
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Whatever is in the sky and on the ground, it is all the glory of God and the same poet of wisdom."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- It doesn't matter where it is.
62,री-लोड फ़ाइल,Reload current file,Give the reloaded files to the archeress.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,There is more to life than just ignorance.
64,आगे बढ़ें,Proceed,आगे बढ़ें
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"The sentence ""निश्चय ही तुम्हारे रब ही की ओर पलटना है"" translates to ""It is certain that your Lord is turning towards you."
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,- आप अभी तक फुटबॉल दायर की थी?
67,घड़ीName,Clock,घड़ी
68,डंपलिंग दल!,Dumpling Squad!,"Dampling team! This is the information I want to provide you with, as it is about another topic that will take up more time."
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",We should bring them to their distant location.
70,Yahoo! Japan,Yahoo! Japan,Yahoo! Japan is a Japanese portal website.
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The Net's Meeting Blog has made a mistake: this is a wrong decision.
72,विषय सूची (_C),_Contents,A list of topics or a topic sequence.
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",He can help him with his work.
74,संलग्नक स्मारक,Attachment Reminder,The report of the memorial.
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक तलवार और जादू बेवकूफों के बीच का एक झनझन मिला है.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",And you will be drowned by the rain from the sky.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,I have been thinking and reading about many things. It has become much better and more knowledgeable. I also want to make my knowledge better and more knowledgeable.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,"Due to a mistake, the program could not be terminated: %s"
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,It is believed that there will be more related and detailed information on international science and science topics in the blogs and forums created in the last three years.
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निकलने के लिए उसे बात की. उसने उसे बाहर निक
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","तुम्हारे साथ आने के बाद, आपको बहुत बेहतर लगा दिया गया है।"
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,And I don't want to work with you to improve me. They know that you are a good writer who can make me better.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,बैटरी की चेतावनी अधिक उच्च है।
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"I want to hear the laughter loudly, and it is very necessary to start the Climate Camp 2009."
86,छवि (_I),_Image,"For the creation of a picture, a direction is required."
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Extract the selected image from the different applications.
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है।
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",और मेरी क़ौम के लोगों के बारे में तुम नहीं आते और मैं नहीं आता। यह भय है कि चीख़-पुकार के दिन मुझे तुम्हारे बारे में चीख़-पुकार करना होगा।
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If an agreement has been reached with Hasan Khan's security, then this is a very serious matter."
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","So, if you are sure about your decision, then our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the same, and our decision will be the"
92,तुम्हारे रंग लग गया है.,You got paint on you.,तुम्हारे रंग लग गया है.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","Hello, my name is Dick Halloren."
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","We know what they say, you who would add to it, do not. Therefore, you should advise them what we fear from our conscience."
95,भैरवा!,Bhairava!,भैरवा! आप उन दोस्तों को बुलाएं और उन्हें आपके बारे में बताएं कि आप उन्हें बहुत अच्छी तरह से पसंद करते हैं।
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,If my father could see me now... he wouldn't see me.
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,To make Tet offline in 15 minutes.
