Unnamed: 0,src,true_meaning,predicted
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People feel love for things they desire, such as beautiful women, sons, golden and silver ornaments, and chosen horses, as well as cars and farming. This is all part of worldly life, and there is a good place for it in the hands of Allah."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","- Output: ""My Lord, please let me enter with good fortune and let me leave with good fortune, and grant me your assistance from above."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no music to be written on a disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",The English translator has written about the traditional festivals and cultural heritage of Boishakhi in Bangladesh in English.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,"The translation captures the idiomatic meaning of the sentence, which is a common way to express a refusal or a negative response in Hindi. The literal translation ""nothing can be done"" is also accurate, but it is not as idiomatic as the original sentence."
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- नहीं, मैं उसे एक बार बाहर निकालकर उसे बाहर निकाला।"
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,This sentence means that they are worried about me leaving them.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring will be captured by the net.
46,मैं नहीं जानता.,I don't know.,I don't know. What do you want to tell me about your knowledge?
47,कोरियाई (_UHC),Korean (_UHC),Korean (UHC) 100% new equipment
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you know what I'm doing for you, do you know what you want?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you think about it more, your belief in Allah will be good."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","After seeing that his shirt was hanging behind him, he said, 'This is how women walk. You must be walking with a lot of swagger."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the area in the picture.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,Keep it terse and faithful to each component.
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","शायद यह भी कफन ही, सब कुछ. अब तक यह भी नहीं देखा था।"
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"Output: I've heard a lot about the ""explosive"" jar."
55,जोड़ें,Add,"If we combine, it will be better for our friends."
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Keep it terse and faithful to each component.
57,अगला (_N),_Next,Next
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in Cap Canaveral and you are the mission control leader.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों।"
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Whatever is in the sky and on the ground, it is all created by God and He is the true poet."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- यह एक अत्यंत अनुकूल उपयोग है।
62,री-लोड फ़ाइल,Reload current file,The process of loading files into an internal data set requires arranging the sequences of attempts to load the files that fail.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,अज्ञान में ही नहीं है ... मासूमियत के रूप में।
64,आगे बढ़ें,Proceed,Keep it terse and faithful to each component.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,निश्चय ही तुम्हारे रब ही की ओर पलटना है।
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"- No, you were playing football now."
67,घड़ीName,Clock,घड़ी
68,डंपलिंग दल!,Dumpling Squad!,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",We will take it from there.
70,Yahoo! Japan,Yahoo! Japan,Yahoo! Japan
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The network gathering blog has made a mistake.
72,विषय सूची (_C),_Contents,"The exam content for the ""C Language Program Design"" course includes: C language program design basics, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced, C language program design advanced,"
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","With him, he can put it on the job, and he can put it on him."
74,संलग्नक स्मारक,Attachment Reminder,विश्वविद्यालय विभाग
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You joined a sword and a clump of illusions with a whirlpool.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",And you will be covered with clouds from the sky.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,I have tried to think and read about many things. There are many words used in this idiom that will help you in your translation. Now you can write this translation in your English language. Please give me your English translation so that I can see if your English translation is correct and better. Now you can write this translation in your English language. Please give me your English translation so that I can see if your English translation is correct and better.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The event could not be canceled due to a mistake.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"In the past three years, hundreds of new blogs and forums have been created. Now, some of them have become big, while others have not become big."
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and he saw the crazy woman in the bathroom. He put her in the bathroom and kept her in the bathroom for the rest of the day."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You are beautiful, young men. You have many important things to tell me."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,Explanation:
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is in good condition.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"I want to hear loud laughter, let's start the climate camp 2009."
86,छवि (_I),_Image,The picture shows Billie looking at the picture.
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,चयनित छवि भिन्न अनुप्रयोग से खोलें और उन्हें अपने अनुप्रयोग के साथ जोड़ें।
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","Creating and sustaining life is equal to a person's birth and death, and God is listening and seeing everything."
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",The fear of being constantly questioned about you is what I feel.
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.",यदि हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",तो तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम
92,तुम्हारे रंग लग गया है.,You got paint on you.,तुम्हारे रंग लग गया है. तुम्हें अपने रंग को बदलना चाहिए.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","Hello, my name is Dick Halloran. I would like to know about your education and your life."
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","We know that what they say, you cannot be a match for them. Therefore, you should give advice to them through the Quran, which is what our conscience is afraid of."
95,भैरवा!,Bhairava!,"Bhairava is a powerful and fearsome deity in the Shaiva tradition, often invoked for protection and blessings."
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,If my father were to see me now... he would have been much better.
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।
99,जोड़ें (d),Add,जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़ें (d) जोड़
100,मैं अपने बच्चे है.,L have your child.,The friends are playing together.
101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",The door was opened for both the men and the women... and two more men came in.
102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,और उसकी निर्देशन लेकर जाओ।
103,2O लाख पाउंड.,2O million pounds.,200000 pounds.
104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","The translation of the given sentence is: ""This is a good translation for you."
105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,- तुम्हें अकेले रहना चाहिए! (Tumhein akelaye rahein chaahiye!)
106,%s (%s),%s (%s),Explanation:
107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,"I am waiting for you, captain - perhaps you like some tea?"
108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.","Keep it concise and accurate to each component. No commentary, just the literal translation."
109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.","No, I'm in between."
110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...","On the 16th of December, the work authorization given by the N.J. Bank, which allowed this, is no longer given."
111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",फिर तुम अवश्य मरनेवाले होगे।
112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],The man is speaking in his mother tongue.
113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,दिखाएँ पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी रूप में चला गया है।
