Unnamed: 0,src,true_meaning,predicted
13,请各代表团将其代表姓名送交给筹备委员会秘书Vivian Pliner-Josephs女士（S-2950E室；电传：(212)963-5935）。,"Delegations are requested to submit the names of their representatives to the Secretary of the Preparatory Committee, Ms. Vivian Pliner-Josephs (room S-2950E; fax: (212) 963-5935).","Please have each delegation deliver the names of their representatives to the secretary of the preparatory committee, Vivian Pliner-Josephs, Ms. (Room S-2950E; telex: (212)963-5935)."
14,"1995年修订的1991年第19,070号法令。","Act No. 19,070 of 1991, amended in 1995.","The 1995 revision of the 1991 No. 19,070 law."
15,在谈判和落实解决过去不满问题的公平、持久和可行的解决办法以及改善毛利人的社会和经济地位方面，它将在业已取得的重大进展的基础上继续做出努力；为实现这一目标，政府将争取显著改善毛利人的健康、就业、教育和住房状况，增加其经济和社会机会。,"It will continue the significant progress already made in negotiating and implementing fair, durable and affordable settlements of historical grievances and improving the social and economic status of Māori. In order to achieve this goal, the Government aims to extend economic and social opportunities by significantly improving the health, employment, education and housing status of Māori.","In the process of negotiating and implementing fair, lasting, and feasible solutions to past grievances, as well as improving the social and economic status of Maori people, it will continue to make efforts based on the significant progress already made; to achieve this goal, the government will strive to significantly improve the health, employment, education, and housing conditions of Maori people, and increase their economic and social opportunities."
16,传播了关于规范框架以及环境规划和管理方面的五个程序工具和四个特定专题工具以及方案指南和培训手册。,"Five process tools and four topic-specific tools, together with programme guides and training manuals on normative framework and environmental planning and management, were disseminated.","It spread about five procedural tools and four specific topic tools concerning the framework for regulation and environmental planning and management, as well as guidelines and training manuals."
17,16. 在自动管理系统投入运行之后，行政当局将审查按季度发出催缴函的可能性。,"Following implementation of the automated system, the Administration will examine the possibility of issuing quarterly reminder letters.","After the automatic management system is in place, the administration will consider sending out collection letters every three months."
18,从苏丹港到达尔富尔的路程大约1 400英里，目前装备平均需要7周时间才能运到。,"The movement of equipment by road from Port Sudan to Darfur, some 1,400 miles, currently takes an average of seven weeks.","The journey from the port of Sudan to Darfur is approximately 1,400 miles long, and currently, it takes an average of 7 weeks for the equipment to be delivered."
19,大多数人 相信FDA,Most people believe the FDA ...,Most people believe that FDA's approval means that the drug has some effect.
20,2001年基金会倡议举行“履行承诺”活动，并（于2002年5月）在联合国大会儿童问题特别会议上正式开展了这项活动，以提醒各国元首和首脑对世界儿童作出的新的承诺，并向在执行“适合儿童生长的世界”宣言和行动计划中成绩最为显著的元首和首脑颁奖。,WWSF launched in 2001 the Walk your Talk initiatives which were officially launched at the UN General Assembly Special Session on Children (May 2002) and which have as their aim to: 1) regularly remind Heads of State and government of their new promises made to the children of the world and; 2) to award at a later stage those Heads of State and government who accomplish the most significant results in implementing “A world fit for children” declaration and Plan of Action,"In 2001, the foundation initiated the ""fulfilling commitments"" activity and officially began it in May 2002 at the UN General Assembly's special session on children. This activity aimed to remind heads of state and government of their new commitments to children worldwide and to award the most outstanding heads of state and government for their achievements in implementing the ""World for Children to Grow"" declaration and action plan."
21,目的是协助政策制定者和其他人员制定充分尊重人权的反恐怖主义的战略远景。,Its aim is to assist policy makers and others in developing a vision of counter-terrorism strategies that are fully respectful of human rights.,To help policymakers and others develop a comprehensive strategy to combat terrorism while respecting human rights.
22,新版本以广泛的政治共识为基础，对宪法的文字和实质都进行了修正和更新，旨在全面反映成文和不成文的宪法法律并突出表述国家的特征。,"Based on a broad political consensus, the new version amended the wording and updated the substance of the Constitution, with the aims of furnishing a complete picture of written and unwritten constitutional law and highlighting the characteristic elements of the State.","New version is based on a broad political consensus, and it has revised and updated the text and substance of the constitution, in order to fully reflect both written and unwritten constitutional laws and to emphasize the expression of the characteristics of the state."
23,这是需要更多国际援助的一个领域。,This is an area that requires greater international assistance.,This is a field that requires more international aid.
24,23. 国际人权联盟联合会（人权联会）、人权监察站、国际法学家委员会和国际妇女权利行动观察-亚洲/太平洋（妇女权利观察-亚太）的代表向委员会间会议提出关于加强人权条约机构系统的看法，人权联会、人权检查站和国际法学家委员会并就此事提出一份联合文件，这份文件也得到其它非政府组织的支持。,"Representatives of the International Federation of Human Rights Leagues (FIDH), Human Rights Watch (HRW), the International Commission of Jurists (ICJ) and International Women's Rights Action Watch-Asia Pacific (IWRAW-AP) presented their views to the inter-committee meeting with regard to the strengthening of the human rights treaty body system, with FIDH, HRW and ICJ providing a joint paper on the matter that was also supported by other NGOs.",(1) 国际人权联盟联合会、人权监察站、国际法学家委员会和国际妇女权利行动观察-亚洲/太平洋（妇女权利观察-亚太）的代表向委员会间会议提出关于加强人权条约机构系统的看法，人权联会、人权检查站和国际法学家委员会并就此事提出一份联合文件，这份文件也得到其它非政府组织的支持。
25,17 《维尔京群岛每日新闻》，2005年1月7日。,"17 The Virgin Islands Daily News, 7 January 2005.","17 《维尔京群岛每日新闻》，2005年1月7日。 (17 《Virgin Islands Daily News》，January 7, 2005.)"
26,in just the right light.,in just the right light.,in just the right light.
27,我也是人类啊 赛巴斯酱,"I am human, Sebastian!","I'm also human, you know?"
28,但你還是不能開我的車,You still can't drive my car.,"The natural English translation of the sentence ""但你還是不能開我的車"" is ""But you still can't drive my car."
29,另一个规划干事（P-3）将重点关注执行情况跟踪和评价，包括关于成果预算编制框架的执行情况报告、合并关于特派团执行计划的定期报告以及关于特派团里程碑、基准和逐渐缩编时间表。,"The second Planning Officer (P-3) would focus on implementation tracking and evaluation, including performance reporting on the results-based-budgeting frameworks, consolidation of periodic reports on the mission implementation plan and on milestones, benchmarks and timelines for the gradual drawdown of the Mission.","Another planning officer (P-3) will focus on tracking and evaluation of implementation, including reports on the implementation of the results budget framework, consolidation of reports on the implementation of the mission's implementation plan, and reports on the milestones, benchmarks, and gradual reduction schedule of the mission."
30,牙买加医学理事会（MCJ）建议，目前关于堕胎的政策声明应该促进修订现行立法，以便减少或防止因为不安全堕胎而导致产妇死亡或致残。,The Medical Council of Jamaica (MCJ) has proposed that the present policy statement on abortion should facilitate the amendment of current legislation in order to reduce or prevent maternal deaths and disability linked to unsafe abortions.,Output: The MCJ recommends revising the current legislation to reduce or prevent maternal deaths and disabilities due to unsafe abortions.
31,我载你,I'll take you to Spain.,I'll take you on this journey.
32,调查以色列侵害占领区巴勒斯坦人民和其他阿拉伯人人权的行为特别委员会的平衡的报告（A/63/273）列举了多项以色列违反《公民及政治权利国际公约》的行为，特别是侵犯当地人民的言论自由权、集会自由权、身心健康权等的行为。,"The balanced report of the Special Committee to Investigate Israeli Practices Affecting the Human Rights of the Palestinian People and Other Arabs of the Occupied Territories (A/63/273) had identified numerous Israeli violations of the International Covenant on Civil and Political Rights, particularly the rights to freedom of expression and assembly and the right to mental and physical health.","The report of the Special Committee on the Situation with regard to the Implementation of the Recommendations of the International Conference on the Human Rights of the Arab Population in Israel (A/63/273) lists several instances of Israel's violations of the International Covenant on Civil and Political Rights, including the infringement of the right to freedom of expression, freedom of assembly, and the right to physical and mental health of the local population, as well as the Arab population in Israel."
33,B．生命权、人身自由、安全权和人身致残,"The right to life, liberty, security and physical integrity",Compensation rights.
34,与其说是喜欢 不想在我这一代结束,"It's not about preferences, this new generation is so different.","It's not so much about liking it, but I don't want it to end in my generation."
35,35. 自2004年4月以来，丹麦包机一直从欧洲飞抵圣克罗伊。,"Since April 2004, Danish charter flights from Europe have been arriving in St. Croix.","35. Since April 2004, a Danish air charter has been flying from Europe to Saint Croix."
36,遛狗，有问题吗?,I'm taking the dog for a walk. What's the problem?,"To walk a dog, do you have a problem?"
37,那是你的螺旋槳 你還能贏得比賽,"Wait, that's your propeller. You could still win the race.","That's your rudder, can you still win the race?"
38,将根据这一请求印发一份会议室文件，载列实施计划并提供自协定签署以来的最新情况。,"In compliance with that request, a conference room paper will be issued containing the implementation plan and providing updated information on developments since the signing of the agreement.","The sentence translates to: ""A meeting room document will be printed according to this request, listing the implementation plan and providing the latest situation since the agreement was signed."
39,无论是什么挑衅导致了齐达内的行为（可能是种族言论），他的暴力行为被全世界所看到，玷污了他的形象。这一难过的矛盾是，尽管世界都在了解和敬仰他作为一个人的传奇般的善良，现在，它将由于一次侵犯行为而令人永志难忘。,"Whatever the provocation that led to Zidane’s behavior (probably a racial comment), his violent act, seen around the world, has tarnished his image. The sad paradox is that while the world had been learning of and celebrating his legendary kindness as a person, he will now be distinguished for all time by an act of aggression.","Translation: The controversial incident involving Zinedine Zidane's violent behavior, regardless of the specific provocation, has tarnished his image worldwide, despite the world's admiration for his legendary kindness as a person. This unfortunate contradiction is that, while the world knows and respects him as a person, he will be remembered forever for a violent act."
40,最后，我们不能使依法渴望自决的人失望。,"Lastly, we cannot disappoint those who aspire to self-determination if they have the law on their side.",Task: Translate the given sentence into natural English while preserving the cultural meaning.
41,已登记的伙伴关系正在拟订的管理工具包括最佳做法汇编、案例研究和持续承受能力指标的制定。,"Management tools being developed by the registered partnerships included compilations of best practices, case studies and development of sustainability indicators.",Output: A partnership agreement is being developed.
42,特别委员会决定接受这些请求。,The Special Committee decided to accede to those requests.,特别委员会决定接受这些请求。
43,由于几个原因，风险资本更合适。 第一，风险资本资金提供的是灵活的长期产权资本，它是根据每个企业的独特需要确定的。,"Venture capital is more appropriate for several reasons. First, venture capital funds provide flexible, long-term equity capital which is customized according to the unique needs of each enterprise.",风险资本更适合于企业，因为它提供了灵活的长期产权资本，风险资本家通常比银行家更了解企业，他们更愿意承担风险。
44,这些地区仍然处在人道主义紧急状态之中。,These areas continue to be in a state of humanitarian emergency.,These regions are still in a state of humanitarian emergency.
45,5. 秘书处对索赔作了初步评估，以确定是否符合理事会在《规则》第14条中规定的格式要求。,The secretariat made a preliminary assessment of the claims in order to determine whether each claim met the formal requirements established by the Governing Council in article 14 of the Rules.,The Secretary's office conducted a preliminary assessment of the claim to determine whether it met the format requirements specified in Rule 14 of the Rules.
46,3. 委员会第六届常会所作决定的执行和进展情况,Implementation of and progress made on decisions taken at the sixth regular session of the Commission,"The progress and implementation of the decisions made by the committee during its sixth regular session, as well as the measures taken by the committee to carry out its duties."
47,其理由完全可能是，随着市场规模扩大，规模经济和协调经济使得生产制成品所需的中间部件和工序能够分离出来并委托给专业生产商。,"The explanation may well be that, as the extent of the market increases, economies of scale and of coordination allow the intermediate parts and processes required in the production of manufactured goods to be separated and entrusted to specialized producers.",Reason:
48,让伴侣引导你的手 去刺激她最喜欢的地方是很有效的,(Man) It helps if you let your lover show you by guiding your hand how best she likes to be stimulated.,To let your partner guide your hand to stimulate the most preferred place is effective.
49,无论它们是以单方面、双边或多边形式采取的措施，它们都有助于创造一种有利于信心和信任的气候。,"They can contribute to creating a climate conducive to trust and confidence, whether they are taken unilaterally, bilaterally or multilaterally.","- No matter what form the measures are taken, whether they are unilateral, bilateral, or multilateral, they all contribute to creating an atmosphere conducive to confidence and trust."
50,该委员会从提高妇女地位部获得的预算很少，但收到了世界银行、联合国儿童基金会和其他机构提供的资金。,"Its budget allocation from the Ministry was small, but it also received funding from the World Bank, the United Nations Children's Fund (UNICEF), and other bodies.","The committee received little funding from the Department for Women's Status, but received funds from the World Bank, UNICEF, and other institutions."
51,8.1 人权事务委员会根据当事各方依《任择议定书》第五条第1款规定提交的一切现有资料审议了来文。,"8.1 The Committee has considered this communication in the light of all the information made available to it by the parties, as required by article 5, paragraph 1, of the Optional Protocol.","The Committee, considering the State party's written observations and reply, and hearing the oral statement, has decided to include the communication in its agenda item 10."
52,41．在一个像联合国这样规模的组织中，监督是改进管理、防止欺诈和评估方案执行情况的一个重要手段。,"In an organization the size of the United Nations, oversight was a crucial tool for improving management, preventing fraud and evaluating programme delivery.",(1) A sentence explanation (cultural meaning)
53,"若她意愿,还可安排见面...","And then if she's into it, we can have like... a meeting.","If she wishes, we can arrange for a meeting..."
54,嗨，服務員，再來兩杯,"Hey, sir! Two more please!","Hey, service person, bring us two more cups of coffee."
55,56. 谅解备忘录和服务级协议有一大好处：既可巩固供应者组织之间的合作，又可使之更具可预测性。,An important benefit of memorandums of understanding and service level agreements is that they can consolidate and make cooperation with supplier organizations more predictable.,(1) A sentence explanation (cultural meaning) and
56,土著人民人权和基本自由情况特别报告员自从编写并向人权委员会提交了首次年度报告以来，正式访问了危地马拉(2002年9月)和菲律宾(2002年12月)，考察了土著的人权状况。,"Since the preparation of his first annual report to the Commission on Human Rights, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people has carried out two official country missions to Guatemala (September 2002) and the Philippines (December 2002) to observe the human rights situation of indigenous peoples.","The sentence in English is: ""The Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people has visited Guatemala (September 2002) and the Philippines (December 2002) to examine the situation of indigenous peoples' human rights."
57,39. 在同一天举行的第61次会议上，美利坚合众国代表口头提议修正决定草案，在原第3段后面新增加一段，并修改第9段。,"At the 61st meeting, on the same day, the representative of the United States of America orally proposed to amend the draft decision by adding a new paragraph after the current paragraph 3 and by modifying paragraph 9.","On the same day at the 61st meeting, the representative of the United States proposed orally to amend the decision draft by adding a new paragraph after the third paragraph and modifying the ninth paragraph."
58,1964. 调查团认为，在当前形势下，几乎不可能通过以色列更不用说加沙的内部机构追究严重违反国际人道主义法和人权法的责任。,"The Mission believes that, in the circumstances, there is little potential for accountability for serious violations of international humanitarian and human rights law through domestic institutions in Israel and even less in Gaza.","The investigation team believes that, under current circumstances, it is almost impossible to pursue serious violations of international humanitarian law and human rights law through Israel or Gaza's internal institutions."
59,-以后再说。,- Talk to you guys later.,"- ""Later on, we'll talk about it."
60,85. 新总理的任命可以为海地提供一个向前迈进的新机会。,"Within Haiti, the appointment of a new Prime Minister could offer a fresh opportunity to move forward.",The appointment of a new prime minister can provide a new opportunity for Haiti to move forward.
61,的确，在国家进入城市化和教育普及的快速发展时代之后，大家庭也在向小家庭转变。,"Indeed, there has been a transformation from the extended family to the nuclear family in the wake of the country's entry into a phase of rapid urbanization and the spread of education.","The sentence ""的确，在国家进入城市化和教育普及的快速发展时代之后，大家庭也在向小家庭转变"" can be translated as ""Indeed, after the country entered the rapid development era of urbanization and education普及, families are also transitioning from large families to small families."
62,化管大会同意成立一个全权证书事项委员会来审查与会代表的全权证书。,The Conference agreed to establish a credentials committee to examine the credentials of Conference representatives.,The conference of the Ministry of Education agreed to establish a committee for the review of the full-power certificates of the representatives attending the meeting.
63,你干的很好，卡米拉,"Good work, Carmela.","You did a great job, Camilla."
64,同时成功实施了内部和外部改革，导致司法活动明显增加，一个相当重要的原因是新增九名审案法庭。,"Both internal and external reforms have been successfully implemented, leading to a remarkable increase in its judicial activity, thanks not in the least to the additional nine ad litem judges.","Simultaneously, successful internal and external reforms were implemented, leading to a significant increase in judicial activities. One of the most important reasons for this was the addition of nine trial courts."
65,琌ぃ琌gay闽иぐ或ㄆ摆,It's none of my business if he's gay or not,琌ぃ琌gay闽иぐ或ㄆ摆
66,在300多万索马里人急需援助的情况下，提供人道主义援助应当继续作为整个国际社会的优先事项。,"In a situation in which more than 3 million Somalis are in dire need of assistance, humanitarian access should continue to be a priority for the international community as a whole.","In a situation where 300,000 Somali people urgently need aid, providing humanitarian aid should continue to be a top priority for the entire international community."
67,12 同上，第一节；又见A/Conf.164/37。,"12 Ibid., sect. I; see also A/CONF.164/37.","12. The same as before, first section; also see A/Conf.164/37."
68,我们欢迎指定迈克·史密斯大使为新任执行主任，他将担负重大责任，处理反恐怖主义委员会执行局（反恐执行局）任务规定中的许多工作。,"We hail the designation of the new Executive Director, Ambassador Mike Smith, who will bear the huge responsibility deriving from the many tasks of the Counter-Terrorism Committee Executive Directorate (CTED) mandate.","We welcome the appointment of Michael Smith as the new Executive Director, who will bear great responsibility and handle many tasks in the mandate of the Counter-Terrorism Executive Directorate (CTED) under the mandate of the Counter-Terrorism Committee (CTC)."
69,女孩举报了性骚扰或强奸事件。,Girls reported sexual harassment or incidents of rape.,The girl reported the sexual harassment or rape incident to the police.
70,奎恩先生，哟呵,"Mr. Quinn, yoo-hoo.","Hey, Mr. Quinn!"
71,第三世界研究所,Third World Institute,Third World Research Institute
72,将在外地特派团后勤系统数据库里必不可少的数据从持有生产数据的中心服务机下载进数据仓库。,The requisite data in the field mission logistics system databases is downloaded into a data warehouse from the hub-servers containing the production data.,"The necessary data from the central service machine, which holds the production data, will be downloaded into the data warehouse in the logistics system database in out of town."
73,受害者的大多数是无辜和手无寸铁的妇女与儿童。,The majority of victims have been innocent and defenceless women and children.,Most victims are innocent and unarmed women and children.
74,c) 难民署+伙伴捐款-,Posts funded under the Regular Budget are presented in Table II.8.,"c) Refugee Office + Partner Donations - 10,000 Yuan"
75,26. 长期存在的问题和目前计划期间查明的日后挑战将继续存在并在今后四年期间与联合国有关。,The persistent problems and challenges of the future identified in the current plan period will continue to be both valid and relevant to the Organization over the next four-year period.,The long-standing issues and the future challenges identified during the current planning period will continue to exist and will be faced by the UN in the next four years.
76,集团欢迎原子能机构努力协助那些在自愿的基础上主动采取步骤尽量减少民用核设施高浓缩铀用量的国家。,"The group welcomes the efforts of the IAEA to assist countries which, on a voluntary basis, have chosen to take steps to minimise the use of HEU in civilian nuclear applications.",The group welcomes the efforts of the Atomic Energy Agency to assist countries that voluntarily take steps to reduce the use of highly enriched uranium in civilian nuclear facilities.
77,- 我想我只是在做梦而已吧！,Unbelievable!,"I just thought I was dreaming, right?"
78,你丈夫说的... 要是哥伦布没发现美洲，我们现在就都是印第安人了,"And what your husband said... if Columbus had done it, we'd all be Indians.",。
79,5. 宣传有关基金的情况,Dissemination of information about the Fund,The sentence is a clear and concise explanation of the important information that should be disclosed to investors about a fund. It is a natural and easy-to-understand way to communicate this information to potential investors.
80,安理会还通过了第1402（2002）号决议，要求立即停止暴力，并要求实行有意义的停火，以及以色列军队撤出巴勒斯坦城镇。,"The Council has also adopted resolution 1402 (2002), demanding the immediate cessation of violence and calling for the implementation of a meaningful ceasefire and the withdrawal of Israeli troops from Palestinian cities.","The Security Council also adopted Resolution 1402 (2002), calling for immediate cessation of violence and calling for meaningful ceasefires, as well as the withdrawal of Israeli forces from Palestinian towns."
81,这些网络主要利用家庭调查数据。,The networks use primarily household survey data.,These networks mainly use household survey data.
82,我们用光环来绑架大脑的杏仁体,How about we scare the shit out of them?,"We use a halo to control the amygdala in the brain, in order to make us believe that we are loved."
83,6. 关于2008-2012年哈萨克斯坦自愿数量承诺的信息。,Information on voluntary quantitative commitments for Kazakhstan for the period of 2008-2012.,6. 关于2008-2012年哈萨克斯坦自愿数量承诺的信息。
84,4. 关于民间组织的作用，据认为与贸发会议发生相互作用具有极大的价值，要求在贸发会议工作中更多地让民间组织参与，特别是在实质性的讨论中。,"With regard to the role of civil society, interaction with UNCTAD was considered of great value, and deeper involvement in its work was requested, particularly in substantive discussions.","The role of NGOs in interacting with the UN Conference on Trade and Development (UNCTAD) is believed to be significant, and there is a demand for more participation of NGOs in UNCTAD work, especially in substantive discussions."
85,二、选定指标衡量方法述评 6,It provides an overview of the selected core social and economic indicators and then details the methodology for compiling and reporting these indicators.,二、选定指标衡量方法述评
86,"- 什么有""E",- Is what with an...,"什么有""E""字的，都别买。 - 什么有""E""字的，都别买。"
87,参议院怎能接纳 一位毫无经验的成员... 一位不能自欺欺人... 没能力指导他人的成员？,"What would the Senate do with me, an inexperienced legislator who lacks self-deception, which is essential when seeking to guide others?",(1) The Senate cannot accept a member with no experience... a member who cannot deceive himself... who lacks the ability to guide others.
88,关于科索沃特派团，欧洲人权法院指出，该特派团是“按照《宪章》第七章成立的一个联合国附属机构，因此，被质疑的不行为按同样含义在原则上`可归于'联合国”。,"With regard to UNMIK, the Court stated that it was “a subsidiary organ of the UN created under Chapter VII of the Charter so that the impugned inaction was, in principle, `attributable' to the UN in the same sense”.","Regarding the Kosovo Mission, the European Court of Human Rights noted that the Mission is ""a United Nations affiliated institution established under Chapter VII of the Charter, and therefore, the alleged inaction is `attributable' to the United Nations in the same sense."
89,评估采用的方法包括：案头审查；考察项目点；重点小组讨论；与儿童、教师及其他关键知情者进行面谈。,"Evaluation methodologies included desk reviews; observations at project sites; focus group discussions; and interviews with children, teachers and other key informants.","Evaluation methods used include: desk review; site visits; focus group discussions; and interviews with children, teachers, and other key stakeholders."
90,有了共同的费用结构以后，港口用户在本区域所有港口碰到的计费手续将是同样的或至少是类似的，这对于在几家港口作停靠的航运公司特别有用。,"With a common tariff structure, port users will experience common or at least similar billing procedures from all ports within the region, which may be particularly useful for shipping lines calling at several ports.","Translation: The same or similar procedures for billing will be encountered by port users in all ports within the region after the common fee structure is established, which is particularly useful for shipping companies that make stops at several ports."
91,非政治性和非宗教的本组织在北美、加勒比、南美、欧洲国家以及澳大利亚等23个国家开展活动。,"The non-political and non-religious organization has activities in 23 countries in North America, the Caribbean, South America, Europe and Australia.","The non-political and non-religious organization conducts activities in 23 countries in North America, the Caribbean, South America, Europe, and Australia."
92,"几乎所有做出答复的国家都认为,中期战略计划的设计方式有助于使人们更清楚地看到儿童基金会在支持各国发展方面的作用以及相对其它伙伴而言发挥的作用。",Almost all respondents felt that the design of the MTSP helped bring greater clarity to the roles that UNICEF plays in support of national development and in relation to other partners.,"几乎所有做出答复的国家都认为,中期战略计划的设计方式有助于使人们更清楚地看到儿童基金会在支持各国发展方面的作用以及相对其它伙伴而言发挥的作用。"
93,例如，没有一个可以探讨关于国际组织责任的实质性规则的机构论坛。,"For example, there was no institutional forum at which substantive rules on the responsibility of international organizations could be addressed.","For example, there is no institution that can discuss substantive rules on international organization responsibility."
94,自由化可以安全而按步就班地随着国内金融系统能力的增加来逐步进行，并且必须没有严重的宏观经济失衡的情况，金融机构有充裕的资金，并且具备有效的周密监督制度。,"Liberalization can safely proceed only gradually in pace with the capacity of the domestic financial system and when there is no serious macroeconomic disequilibrium, financial institutions are solvent, and an effective system of prudential supervision is in place.",Output:
95,因此，可能需有更合适的管制手段，充分确认宏观经济周期与金融机构承担风险之间的密切关联。,"Here, there may be a need for more appropriate regulatory instruments that fully recognize the close connection between macroeconomic cycles and risk-taking by financial institutions.",因此，可能需有更合适的管制手段，充分确认宏观经济周期与金融机构承担风险之间的密切关联。
96,表 A3.1.1 物理危险的危险说明代码,Table A3.1.1 Hazard statement codes for physical hazards,"In a table, A3.1.1, the codes and descriptions of physical hazards' hazard statements."
97,- 我们今晚呆在这.,-We stay here tonight.,- We're staying here tonight.
98,他特别提请注意序言部分第二、三、四、六和九段以及执行部分第2、3、4、9和10段。,"He drew particular attention to the second, third, fourth, sixth and ninth preambular paragraphs, and to paragraphs 2, 3, 4, 9 and 10.","He particularly emphasized the second, third, fourth, sixth, and ninth segments of the preface and the second, third, fourth, ninth, and tenth segments of the implementation part."
99,（a）项规定涉及到违反双边关系中的某项义务，例如某一双边条约或建立一系列双边关系的某项多边条约所规定的义务。,"Subparagraph (a) concerned the breach of an obligation in a bilateral relationship, for example under a bilateral treaty or a multilateral treaty creating a bundle of bilateral relations.","The sentence is a legal explanation of a provision that violates a specific obligation in a bilateral relationship, such as a bilateral treaty or a multilateral treaty that establishes a series of bilateral relationships."
100,“声援日是悼念日，是悲痛日。,“This Day of Solidarity is a day of mourning and a day of grief.,"The day of sound support is the day of mourning, the day of sorrow."
101,-尝起来像什么,Red pepper.,What does it taste like?
