Unnamed: 0,src,true_meaning,predicted
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"Are these people (who say) that this (Prophet) tied a lie to God, and if it is so, then God wants to put a ring on your heart (so that you cannot say anything) and God wants to prove the lie and his words, and he is firmly settled in the hearts of the believers."
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But the deal was made for Marsidiz. It's been four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,- यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह नहीं है! - यह
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",And those people will be called to their own side who do not give their life's responsibility to them.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,And we have gathered all four directions for him.
27,MURPH:,MURPH:,Keep it terse and faithful to each component.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,"And how they are standing there, facing the mountains, they know."
29,गाढ़ा,Bold,"The sentence ""गाढ़ा"" means ""to avoid"" or ""to refrain from"" in English. It implies that one should not engage in a particular conversation or topic, as it may take too much time and effort to discuss."
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,And he has prepared for you the word to say.
31,कॉन्फ़िगर संकुल,Configure external packages,Configure the list.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","The bank has denied the tip that it has received information from the authorities regarding the payment of taxes. Additionally, the bank has requested more information for its customers."
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",The people who do bad work think that we will treat them equally with those who have faith and do good work and live and die as one.
34,ये तो सठीया गए हैं,Ignore him. He's senile.,ये तो सठीया गए हैं।
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',DN को उपयोक्ता '%s' के लिए पाने में विफल रहा है। उपयोगकर्ता अपने अनुभव के आधार पर इस अनुभव को अपनाएं।
36,EMAIL OF TRANSLATORS,Your names,Translator ke liye editor ke saath email.
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"Rajesh Ranjan (rajeshkajha@yahoo.com, rranjan@redhat.com) has had %d hits on this page."
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","The love of human beings is reflected in the beauty of things they desire, such as beautiful women, sons, piles of gold and silver, and chosen horses, as well as saddles and farming. This is all the material of worldly life, and there is a good place in the hands of Allah."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","You are a teacher. Given a task, you explain in simple steps what the task is asking, any guidelines it provides and how to use those guidelines to find the answer."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no music on the disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",An Ardenian Citizen has written a post about the traditional festival of Bangla New Year Pohela Boishakh and the cultural heritage of Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Nothing can be done.
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,"- Have you hit it with a bicycle pump? - No, I've hit it with a storm every time."
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले चिंतित है. मुझे लगता है वे मुझे से दूर ले च
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The lazy spring will come and go.
46,मैं नहीं जानता.,I don't know.,I don't know. You know.
47,कोरियाई (_UHC),Korean (_UHC),Korean (UHC) construction department officials have said that they are using a different method for their rights.
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,I don't know what I'm doing for you.
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the sky and earth?"" they will definitely say, ""Allah did."" Say, ""What do you think? If Allah wanted to give me a task, could those who you call upon to help me from Allah's help, actually remove the task from Allah? Or if Allah wanted to show me mercy, could those who you call upon to stop Allah's mercy?"" Say, ""Allah is enough for me. I have faith in Him."" If you ask them, ""Who created the sky and earth?"" they will definitely say, ""Allah did."" Say, ""What do you think? If Allah wanted to give me a task, could those who you call upon to help me from Allah's help, actually remove the task from Allah? Or if Allah wanted to show me mercy, could those who you call upon to stop Allah's mercy?"" Say, ""Allah is enough for me. I have faith in Him."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","The man noticed that the woman's shirt was hanging behind her and remarked, ""This is the way women walk. Your walk is definitely very powerful."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"The sentence ""दृश्य में क्षेत्र दिखायें"" means ""Show the area in the picture."
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, as per my thoughts."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","It is possible that this is also a mask, and when you see it, you want to become much bigger than yourself."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I have seen vehicles being destroyed near army camps and when he was talking about his son, he was talking about his son's situation."
55,जोड़ें,Add,Add and subtract two quantities.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Keep it terse and faithful to each component.
57,अगला (_N),_Next,Next (in time or order)
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in the Kenwal Corporation and you are a mission control manager.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With the permission of his Lord, he gives his fruit at all times. Allah presents them to people so that they wake up and join their hearts with their Lord."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,The sky and the ground are all blessed by God and the most beautiful one.
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- This is a very strong and powerful sign.
62,री-लोड फ़ाइल,Reload current file,री-लोड फ़ाइल्स अपडेट करें और वापस लौटाएं।
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"Not only ignorance, but also kindness."" This translation conveys the meaning of the original Hindi sentence, highlighting the idea that piety or spiritual awareness is not limited to being unaware of the world, but it also involves kindness and understanding towards others."
64,आगे बढ़ें,Proceed,"Keep it brief and accurate for each component. No commentary, just the literal translation."
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"Without a doubt, it is your Lord who turns you (in the right direction)."
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"- नहीं, आपको अब बॉल लेना होगा।"
67,घड़ीName,Clock,The timepiece
68,डंपलिंग दल!,Dumpling Squad!,Keep it terse and faithful to each component.
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"
70,Yahoo! Japan,Yahoo! Japan,Yahoo Japan
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The network blog made a mistake.
72,विषय सूची (_C),_Contents,विषय सूची (_C_) के बीच अंतर को जानकारी प्रदान करता है।
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",The man offered to play with his friends.
74,संलग्नक स्मारक,Attachment Reminder,Construct a memorial
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक बेहतरीन उदाहरण है कि आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक बेहतरीन उदाहरण है कि आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक बेहतरीन उदाहरण है कि आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक बेहतरीन उदाहरण है कि आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक बेहतरीन उदाहरण है कि आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. यह एक बेहतरीन उ
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा।
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no music to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है. मैंने अपने विचारों को अपने लिए बनाया है और अपने लिए खुद को बनाने की कोशिश की है.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,यह विश्व के बड़े विश्वासों में बहुत अधिक नए विषयों और विचारों को जानकारी देने के लिए उपलब्ध हैं।
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and it saw the crazy woman in the bathroom. It saw that her heart was also full of that same joy that was in her heart."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You're late, handsome boys."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,And I don't want to work with you.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is at the charging level.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,I want to hear a loud laugh to start the Climate Camp 2009.
86,छवि (_I),_Image,I saw that they had given up their lives to save their children.
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Choose a picture and open it with different applications.
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","Keep it terse and faithful to each component. No commentary, just the literal gloss."
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",The fear of being called out on something I did wrong is what I feel about you.
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If Hasan Khan's security is involved in a treaty, it's a very serious matter."
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","So, after you finish your job, I want you to give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of your daughters and then give me both of"
92,तुम्हारे रंग लग गया है.,You got paint on you.,Your appearance has changed.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","Hello, my name is Dick Halloran. I am a student and I am a smart person. I am a good student and I am a good person. I am a good student and I am a good person. I am a good student and I am a good person. I am a good student and I am a good person. I am a good student and I am a good person. I am a good student and I am a good person. I am a good student and I am a good person."
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","We know that what he says, you cannot be a match for him. Therefore, you should advise him through the Quran, which we fear will cause us distress."
95,भैरवा!,Bhairava!,Keep it concise and faithful to each part.
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,यदि मेरे पिता अब मुझे देख सकता था... तो वह नहीं देख सकता था।
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,The speaker is expressing that they have started to be happy with a girl instead of a poor boy.
99,जोड़ें (d),Add,जोड़ें (d) और जोड़ा (d) एक अलग शब्द हैं।
100,मैं अपने बच्चे है.,L have your child.,I am my child.
101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",The two men were shown the door... and two more men came.
102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,Remember your duty for your country and your knowledge.
103,2O लाख पाउंड.,2O million pounds.,"200,000 pounds."
104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","The sun and the earth's lord, the ruler of the throne, who is greater and higher than him, who speaks of it."
