Unnamed: 0,src,true_meaning,predicted
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें. उन्हें अपने नाम दें और उन्हें अपने घर में बिन बुलाए दर्ज करें.
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,This situation is very confusing.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google's homepage has been around for 3 years.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,All the people who need to report about the lockdown should use their power to create their reports.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","Whoever sits as a kafir, what did they not consider when the sky and earth were closed that we opened both and we ourselves created the evil thing from water, and they will not believe in it."
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"You'll be okay, aren't you?"
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO] before you go to bed.
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We should go to a hospital.
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What is your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I am not going to eat it.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा लेख है। लेकिन यह एक अच्छा
24,- यहाँ नहीं नहीं!,- No. Not here!,- This is not here!
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",(और) उन लोगों को अपनी तरफ बुलाती होगी जो उनकी अनुमति नहीं देते हैं।
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,And we have gathered all four sides for him.
27,MURPH:,MURPH:,Keep it terse and faithful to each component.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,"The mountains are not far away, and even inside them, their faces can be seen towards their own direction."
29,गाढ़ा,Bold,Keep it brief and accurate.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,"And it is prepared for you that the word is being said. It is a necessity, which is especially required for you."
31,कॉन्फ़िगर संकुल,Configure external packages,Write a separate sentence for configuring the configuration.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",The bank has denied the tip that the bank has received an instruction from the authorities to provide information to the creditors this month.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जीने मरने के बावजूद उनके जी
34,ये तो सठीया गए हैं,Ignore him. He's senile.,Keep it terse and faithful to each component.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',DN को उपयोक्ता '%s' के लिए पाने में विफल हो गया।
36,EMAIL OF TRANSLATORS,Your names,EMAIL OF TRANSLATORS
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"Rajesh Ranjan (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page"
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","The idiom means that people feel love for things that make them feel good, like beautiful women, beautiful sons, shiny gold and silver coins, and well-groomed horses with saddles and reins. This is all part of the worldly life, and there is a good place for it in the hands of Allah. So, tell us about your experiences."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","And say, ""My Lord! Let me enter into Your mercy and let me exit Your mercy, and give me Your help from Your side."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,डिस्क पर गीत नहीं लिखा जा सकता है।
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",An Ardenneine citizen has posted about the traditional festival and cultural heritage of Bangla New Year's Eve and Boishakhi in Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Nothing can be achieved.
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,- आयोग ने विश्वास को बढ़ाया।
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I think they are trying to keep me away from them.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring breeze will gently caress the leaves.
46,मैं नहीं जानता.,I don't know.,I don't know. Your idea is good.
47,कोरियाई (_UHC),Korean (_UHC),कोरियाई (_UHC) बारीकी और वाक्यांशों को तेज़ और अनुवाद के बिना लिखें।
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing for you, you know what I'm doing"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the heavens and the earth?"" they will definitely say, ""Allah did."" Say, ""What do you think? If Allah were to give me a task, could I not turn away from Him and those whom you call upon? Or if He were to show me mercy, could I not turn away from His mercy?"" Say, ""Allah is enough for me. I rely on Him alone."" If you ask them, ""Who created the heavens and the earth?"" they will definitely say, ""Allah did."" Say, ""What do you think? If Allah were to give me a task, could I not turn away from Him and those whom you call upon? Or if He were to show me mercy, could I not turn away from His mercy?"" Say, ""Allah is enough for me. I rely on Him alone."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","Then, when he saw that his shirt was hanging behind him, he said, ""That's your women's pace. You must have a big stride."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"In the picture, show the area (_n) and give it a special name (_n)."
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, according to my thoughts."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",It's not necessary to know everything.
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,(1) I saw the army camps nearby and heard a lot of noise about the big claim of the jar being full of stench.
55,जोड़ें,Add,Keep your special rights for joining a specific order to be implemented.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
57,अगला (_N),_Next,अगला आंकड़े देखने के लिए अपने अंतर्गत जाएं।
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You're doing great!
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With Allah's permission, the fruit is always available to be given."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,The entire sky and earth are all blessed by God and they are the most blessed.
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- It doesn't matter where it is.
62,री-लोड फ़ाइल,Reload current file,Keep it terse and faithful to each component.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,It is not only in ignorance but also in the form of goodness.
64,आगे बढ़ें,Proceed,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,निश्चय ही तुम्हारे रब ही की ओर पलटना है।
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,- अगर आप अभी तक फुटबॉल दायर की थी? तो आप अब दायर बन गए होंगे।
67,घड़ीName,Clock,घड़ी
68,डंपलिंग दल!,Dumpling Squad!,The act of making decisions without relying on others.
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","And we will say, 'We will believe in it.'"" However, it is known to them that it is impossible for them to find it or keep it near them, they know this."
70,Yahoo! Japan,Yahoo! Japan,"Yahoo! Japan is a subsidiary of Yahoo! Inc. and is headquartered in Tokyo, Japan."
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब्लॉग ने रपट दी: नेट के सम्मेलन ब
72,विषय सूची (_C),_Contents,The list of topics (_C)
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",उसे काम पर डालना चाहिए.
74,संलग्नक स्मारक,Attachment Reminder,A regular tractor was made for the memorial.
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,यह एक विशिष्ट विचार है जो आपको अपनी जीवन के लिए बेहतर बनाने के लिए उपयोग किया जा सकता है.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,","Keep it terse and faithful to each component. No commentary, just the literal gloss."
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,"I have been thinking and reading about many things. After that, I have written an article to express my perspective and opinions."
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The program cannot be terminated due to an error.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"In the past three years, hundreds of new blogs and forums have been created. It is very good that this is a big and good blog."
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and he saw the crazy woman in the bathroom."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","Keep it terse and faithful to each component. No commentary, just the literal gloss."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,And I don't want to work with you. It's an international science department that connects science and modern science.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,बैटरी चेतावनी स्तर पर है
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"I want to hear loud laughter, let's start the climate camp 2009 too."
86,छवि (_I),_Image,I see the image or I perceive the picture.
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","The act of creating and sustaining life is equal to the act of creation and sustenance of an individual, and God is listening and witnessing everything."
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",The fear of not hearing from you is what I feel every day.
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.",अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","Keep it concise and faithful to each component. No commentary, just the literal translation."
92,तुम्हारे रंग लग गया है.,You got paint on you.,Your color has been transferred.
93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","Hello, my name is Dic Holleran. What is your name?"
94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","We know what they say, you who dare to criticize them, don't. So, you should advise them with the Qur'an, which we fear."
95,भैरवा!,Bhairava!,O Lord Bhairava! I have something very good to say to you.
96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,यदि मेरे पिता अब मुझे देख सकता था...
97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।
99,जोड़ें (d),Add,"To find the difference between the sum (d) and the number (n), you need a special kind of option."
100,मैं अपने बच्चे है.,L have your child.,I am my child.
101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",The door was opened for both groups of people... and two more groups of people arrived.
102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,"And in the morning and evening hours, keep up the respect for him - talk to your other friends about him to learn more about him."
103,2O लाख पाउंड.,2O million pounds.,200000 pounds.
104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","The Lord of the Heavens and Earth, the Master of the Throne, who is greater and higher than them who speak."
105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,- तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए! - तुम्हें अकेले रहना चाहिए
106,%s (%s),%s (%s),"Keep it terse and faithful to each component. No commentary, just the literal gloss."
107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,"I am waiting for you, captain - perhaps you like some tea? This tea will taste very good to you."
108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.","In this, also, doubt not that God and their Prophets (and their relatives) send blessings on such believers, so you also remain sending blessings and offer equal peace."
109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",I'm in between them.
110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...","The meeting on December 16, in which the members of the NJS and other officials discussed their political views, but no decision was made."
111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",You will definitely die again.
112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],He is speaking in his mother tongue.
113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया है।
